,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_shoulder_elbow_wrist_dist,left_shoulder_elbow_wrist_dist,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3278,0.016215,0.053082,0.06892,0.064439,0.05967,-0.013709,0.006854,0.053525,-0.013642,-0.127436,0.005324,0.018988,0.050242,0.090703,0.116323,-0.004902,0.023934,0.112264,0.135422,0.073112,0.020274,0.062531,0.09993,0.143718,0.196733,0.002706,0.051418,0.121913,0.224372,0.220068,0.016104,0.050886,0.092056,0.178033,0.262303,-0.002041,0.023557,0.103812,0.099176,-0.079301,0.003423,0.002137,-0.004564,-0.022286,-0.104849,-0.014999,-0.038042,-0.069485,-0.006127,0.107933,-0.003955,-0.011859,-0.015695,-0.030543,-0.045527,-1e-05,-2.2e-05,-1.8e-05,-3.3e-05,-0.000354,0.752874,0.602975,1,0,0,0,0,0,0,0,0,0,0
3279,0.021449,0.047983,0.055044,0.046073,0.043831,0.002887,0.068322,0.065879,-0.052757,-0.164398,0.003708,0.028554,0.066834,0.102716,0.117748,0.008682,0.069499,0.141528,0.132824,0.023647,0.02418,0.055443,0.104958,0.158337,0.191754,0.02871,0.074827,0.179142,0.224882,0.209894,0.013456,0.053823,0.115972,0.205631,0.266182,0.004818,0.06004,0.113907,0.036992,-0.196683,-0.003092,-0.006945,-0.020969,-0.070676,-0.151455,-0.019517,-0.009844,-0.081728,0.06646,0.168071,-0.003762,-0.00973,-0.018396,-0.035629,-0.044672,-1.1e-05,-3e-06,-9e-06,-0.000153,-0.000616,0.70812,0.643576,1,0,0,0,0,0,0,0,0,0,0
3280,0.015354,0.031106,0.026649,0.021906,0.025899,0.017582,0.063998,-0.002802,-0.115974,-0.184428,0.009905,0.040989,0.081228,0.106708,0.118621,0.020053,0.107899,0.130931,0.068962,-0.015553,0.018002,0.055196,0.098744,0.15147,0.178362,0.019921,0.09003,0.191929,0.187649,0.176619,0.021223,0.062167,0.147675,0.231484,0.276444,0.020671,0.100487,0.095876,-0.081625,-0.299961,0.001793,-0.004871,-0.022496,-0.104608,-0.175198,-0.003526,-0.034798,0.028214,0.141651,0.202674,-0.004011,-0.007703,-0.021992,-0.036412,-0.040898,-0.0,3e-06,-1.1e-05,-0.00032,-0.000952,0.685453,0.673842,1,0,0,0,0,0,0,0,0,0,0
3281,0.010651,0.017438,0.008815,0.006659,0.025655,0.045889,0.043541,-0.070498,-0.177815,-0.199628,0.0143,0.051097,0.085588,0.100038,0.112204,0.039059,0.108298,0.099931,-0.005016,-0.042175,0.012636,0.060232,0.111543,0.143665,0.176428,0.025058,0.125331,0.169299,0.154892,0.148723,0.01827,0.078011,0.164198,0.222402,0.272026,0.033083,0.084863,0.010928,-0.213694,-0.390207,-0.005438,-0.018919,-0.0667,-0.14435,-0.179775,0.012709,-0.05639,0.086057,0.183731,0.202172,-0.001343,-0.007915,-0.020984,-0.027842,-0.030371,6e-06,2e-06,-0.000107,-0.000458,-0.001168,0.677851,0.677411,1,0,0,0,0,0,0,0,0,0,0
3282,0.00443,0.000268,-0.004162,-0.000433,0.033585,-0.000948,-0.063337,-0.169036,-0.23297,-0.219743,0.015226,0.052808,0.076606,0.087732,0.10267,0.04434,0.065851,0.007974,-0.07096,-0.072341,0.022541,0.063213,0.112457,0.137573,0.184015,0.041291,0.136461,0.132464,0.122162,0.134874,0.020604,0.100466,0.17874,0.220732,0.257304,0.042609,0.038303,-0.127477,-0.331396,-0.442019,-0.000975,-0.017436,-0.094126,-0.160055,-0.167508,-0.041475,0.017376,0.123322,0.180315,0.182973,-0.001239,-0.010097,-0.019036,-0.021817,-0.023112,-3e-06,-1.2e-05,-0.000203,-0.000595,-0.001367,0.672365,0.687905,1,0,0,0,0,0,0,0,0,0,0
3283,0.002098,-0.00613,-0.008187,0.009938,0.049182,-0.001303,-0.110115,-0.212511,-0.233325,-0.207298,0.02006,0.05297,0.066757,0.078365,0.094882,0.022239,0.014256,-0.08588,-0.121336,-0.114656,0.023135,0.072093,0.102743,0.134003,0.174693,0.054864,0.096816,0.08307,0.077184,0.098466,0.036637,0.118872,0.174408,0.221757,0.237072,0.007291,-0.063254,-0.277578,-0.445999,-0.484998,-0.011899,-0.05749,-0.13158,-0.165381,-0.169739,-0.024937,0.11098,0.204176,0.221771,0.217553,-0.00359,-0.012999,-0.017937,-0.019758,-0.020225,-1e-06,-7.9e-05,-0.000332,-0.000843,-0.001011,0.660425,0.680924,1,0,0,0,0,0,0,0,0,0,0
3284,-0.006092,-0.010387,-0.006771,0.026206,0.069691,-0.059204,-0.161673,-0.223654,-0.21083,-0.193493,0.016759,0.039829,0.050615,0.065097,0.088367,-0.000959,-0.057067,-0.133589,-0.134927,-0.103568,0.016739,0.064478,0.088826,0.133849,0.163351,0.038451,0.034576,0.024589,0.036913,0.080617,0.041487,0.11737,0.158078,0.193533,0.212348,-0.011326,-0.17204,-0.369727,-0.47697,-0.454599,-0.004287,-0.078633,-0.142548,-0.149773,-0.153903,0.081511,0.184219,0.239471,0.242048,0.264275,-0.003994,-0.011187,-0.013425,-0.014468,-0.014545,-6e-06,-0.000161,-0.000476,-0.001097,7.9e-05,0.658433,0.699557,1,0,0,0,0,0,0,0,0,0,0
3285,-0.001986,-0.004012,0.013841,0.052497,0.097411,-0.047722,-0.148584,-0.169085,-0.143448,-0.100841,0.015587,0.029167,0.040601,0.05687,0.086137,-0.006901,-0.105535,-0.140459,-0.13388,-0.058836,0.031414,0.061604,0.092396,0.132475,0.156527,0.002708,-0.010832,-0.01663,0.004333,0.059538,0.039337,0.094041,0.14068,0.155765,0.172054,-0.058113,-0.269224,-0.435119,-0.473533,-0.405029,-0.040601,-0.11358,-0.146875,-0.151168,-0.163684,0.052019,0.143818,0.161149,0.156994,0.164705,-0.00435,-0.008792,-0.010431,-0.010851,-0.010907,-6.4e-05,-0.000291,-0.000751,-0.000902,0.000671,0.637839,0.669102,1,0,0,0,0,0,0,0,0,0,0
3286,-0.002295,0.001286,0.033957,0.077037,0.110539,-0.054438,-0.115843,-0.103138,-0.085962,-0.029465,0.00748,0.018166,0.032513,0.055566,0.081826,-0.048779,-0.124589,-0.125915,-0.094847,-0.023885,0.016306,0.040428,0.085032,0.114259,0.131733,-0.00651,-0.016405,-0.004195,0.039102,0.061523,0.036371,0.076701,0.111825,0.130466,0.123342,-0.101892,-0.297739,-0.403984,-0.381821,-0.319804,-0.033602,-0.096921,-0.10408,-0.108171,-0.140588,0.050437,0.105175,0.107728,0.129748,0.093226,-0.002783,-0.004879,-0.005856,-0.005928,-0.005989,-8.6e-05,-0.000381,-0.000963,0.000138,0.000714,0.618915,0.64503,1,0,0,0,0,0,0,0,0,0,0
3287,0.000301,0.018171,0.056861,0.101816,0.124284,-0.045718,-0.066238,-0.040578,0.002068,0.047465,0.006003,0.017448,0.033731,0.063025,0.078726,-0.049232,-0.084188,-0.077602,-0.00249,0.041602,0.013673,0.044493,0.084609,0.108683,0.112277,-0.006947,-0.01275,0.008232,0.063487,0.038108,0.017849,0.064531,0.07963,0.095933,0.082361,-0.10792,-0.273966,-0.312416,-0.243849,-0.102619,-0.038952,-0.072276,-0.076573,-0.089101,-0.098311,0.040707,0.058055,0.053895,0.061614,-0.011317,-0.00139,-0.003039,-0.003461,-0.003518,-0.003143,-0.000133,-0.000596,-0.000748,0.000835,0.001026,0.638645,0.612399,1,0,0,0,0,0,0,0,0,0,0
