,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
1634,-0.00673,-0.012493,-0.020695,-0.028392,-0.03405,-0.010579,-0.012829,-0.02366,-0.032977,-0.041831,-0.00509,-0.01754,-0.030748,-0.039013,-0.047783,-0.006394,-0.011735,-0.017898,-0.029549,-0.038866,-0.00021,-0.00244,-0.005005,-0.00856,-0.013986,0.001577,0.00326,-0.001472,-0.00591,-0.014869,-0.00591,-0.010389,-0.017119,-0.023702,-0.030811,8.4e-05,0.002461,0.00225,0.000315,-0.005005,0.006528,0.013478,0.01893,0.028519,0.032409,0.013014,0.017467,0.024438,0.02998,0.029919,7.1e-05,-0.00423,-0.007916,-0.009253,-0.010441,-0.002157,-0.003643,-0.006157,-0.00807,-0.008221,0.071131,-0.947877,-0.143373,-0.907764,1,0,0,0,0,0,0,0,0,0,0
1635,-0.005717,-0.013855,-0.021491,-0.027104,-0.031611,-0.002233,-0.012978,-0.022221,-0.031006,-0.041668,-0.012352,-0.025456,-0.033656,-0.042356,-0.049263,-0.0053,-0.011413,-0.022973,-0.032216,-0.03641,-0.002212,-0.004757,-0.008284,-0.013667,-0.016755,0.001669,-0.003025,-0.007428,-0.016317,-0.022409,-0.004444,-0.011121,-0.017652,-0.024704,-0.031027,0.002358,0.002149,0.00023,-0.005049,-0.008304,0.006895,0.012305,0.021818,0.025678,0.026582,0.004419,0.011334,0.016832,0.016772,0.021524,-0.004069,-0.007556,-0.008821,-0.009945,-0.010336,-0.001406,-0.003784,-0.005593,-0.005737,-0.006072,0.068753,-0.949124,-0.144273,-0.906819,1,0,0,0,0,0,0,0,0,0,0
1636,-0.008065,-0.015634,-0.021198,-0.025665,-0.030545,-0.01065,-0.019812,-0.028518,-0.039086,-0.047524,-0.012987,-0.021115,-0.029739,-0.036584,-0.044029,-0.006059,-0.017516,-0.026678,-0.030835,-0.04043,-0.002523,-0.006018,-0.011354,-0.014414,-0.019067,-0.004653,-0.009017,-0.017827,-0.023865,-0.032138,-0.006618,-0.013091,-0.020081,-0.026347,-0.036377,-0.000207,-0.002109,-0.007342,-0.010568,-0.019047,0.005362,0.014791,0.018616,0.019512,0.020779,0.006854,0.012304,0.012244,0.016954,0.017158,-0.003276,-0.004466,-0.005522,-0.005889,-0.004408,-0.002234,-0.003935,-0.00407,-0.004384,-0.004498,0.071414,-0.940746,-0.142847,-0.902729,1,0,0,0,0,0,0,0,0,0,0
1637,-0.007478,-0.012975,-0.017388,-0.022211,-0.025235,-0.009052,-0.017654,-0.028095,-0.036432,-0.043073,-0.00803,-0.016551,-0.023314,-0.03067,-0.03635,-0.01132,-0.020372,-0.024479,-0.03396,-0.035492,-0.003453,-0.008725,-0.011749,-0.016346,-0.025173,-0.004311,-0.013016,-0.018982,-0.027155,-0.035921,-0.006396,-0.013302,-0.019493,-0.029403,-0.035002,-0.00188,-0.007049,-0.010237,-0.018614,-0.029566,0.009316,0.013095,0.013981,0.015232,0.005826,0.005384,0.005325,0.009979,0.010181,0.007053,-0.001093,-0.002064,-0.002401,-0.00104,-0.000777,-0.001563,-0.001687,-0.001976,-0.002081,0.000783,0.067544,-0.927458,-0.136021,-0.898598,1,0,0,0,0,0,0,0,0,0,0
1638,-0.005483,-0.009885,-0.014695,-0.017711,-0.021176,-0.008581,-0.018995,-0.027311,-0.033935,-0.035586,-0.008499,-0.015245,-0.022583,-0.028249,-0.03365,-0.009029,-0.013126,-0.022583,-0.024111,-0.024845,-0.005258,-0.008275,-0.012861,-0.021665,-0.027719,-0.008682,-0.014634,-0.022786,-0.03153,-0.034057,-0.006889,-0.013064,-0.022949,-0.028534,-0.037379,-0.005156,-0.008336,-0.016692,-0.027617,-0.028289,0.00377,0.004653,0.005902,-0.003481,-0.003191,-5.9e-05,0.004583,0.004784,0.001665,0.000361,-0.000954,-0.001285,5.2e-05,0.000311,0.001989,-0.000122,-0.000406,-0.000508,0.002305,0.003545,0.071782,-0.928274,-0.131841,-0.895847,1,0,0,0,0,0,0,0,0,0,0
1639,-0.004365,-0.009134,-0.012125,-0.01556,-0.016894,-0.010326,-0.018571,-0.025138,-0.026775,-0.032413,-0.006689,-0.013963,-0.019581,-0.024936,-0.029604,-0.004062,-0.013438,-0.014954,-0.015681,-0.022329,-0.002991,-0.007537,-0.016267,-0.022269,-0.026411,-0.005901,-0.013984,-0.022653,-0.025158,-0.029685,-0.006123,-0.015924,-0.02146,-0.030231,-0.034009,-0.003152,-0.011437,-0.022269,-0.022936,-0.031645,0.000876,0.002113,-0.007189,-0.006901,-0.009019,0.004603,0.004802,0.001709,0.000416,0.001052,-0.000312,0.000947,0.001191,0.002771,0.002429,-0.000268,-0.000364,0.002286,0.003453,0.004895,0.074341,-0.920802,-0.129333,-0.892307,1,0,0,0,0,0,0,0,0,0,0
1640,-0.004725,-0.007688,-0.011092,-0.012413,-0.013594,-0.008169,-0.014676,-0.016297,-0.021883,-0.029711,-0.007208,-0.012774,-0.018079,-0.022704,-0.029491,-0.00929,-0.010791,-0.011512,-0.018099,-0.026468,-0.004505,-0.013154,-0.0191,-0.023205,-0.027569,-0.008008,-0.016598,-0.01908,-0.023565,-0.026969,-0.00971,-0.015196,-0.023885,-0.027629,-0.035137,-0.008209,-0.01894,-0.019601,-0.02823,-0.045368,0.001226,-0.007991,-0.007705,-0.009804,-0.018501,0.000198,-0.002867,-0.004148,-0.003518,0.000355,0.00118,0.001408,0.002889,0.002569,0.003114,-9e-05,0.002393,0.003487,0.004839,0.006658,0.080122,-0.903093,-0.127225,-0.893868,1,0,0,0,0,0,0,0,0,0,0
1641,-0.002947,-0.006333,-0.007647,-0.008822,-0.010714,-0.006472,-0.008085,-0.013642,-0.021428,-0.023639,-0.005536,-0.010814,-0.015414,-0.022165,-0.027383,-0.001494,-0.002211,-0.008762,-0.017087,-0.017684,-0.008603,-0.014518,-0.0186,-0.022942,-0.026765,-0.008543,-0.011013,-0.015474,-0.018859,-0.019218,-0.005457,-0.0141,-0.017824,-0.025292,-0.032501,-0.010674,-0.011331,-0.019915,-0.036962,-0.034512,-0.009168,-0.008884,-0.010972,-0.019622,-0.016436,-0.003048,-0.004322,-0.003696,0.000156,0.001699,0.00022,0.001647,0.001338,0.001863,0.002536,0.002392,0.003446,0.004748,0.006501,0.007537,0.083808,-0.906698,-0.124798,-0.896042,1,0,0,0,0,0,0,0,0,0,0
1642,-0.003374,-0.004684,-0.005855,-0.007741,-0.010063,-0.001608,-0.007145,-0.014906,-0.017109,-0.024056,-0.00526,-0.009845,-0.016573,-0.021774,-0.026299,-0.000715,-0.007245,-0.015541,-0.016137,-0.01441,-0.005895,-0.009964,-0.014291,-0.018102,-0.021357,-0.002461,-0.006907,-0.010281,-0.010639,-0.014251,-0.008614,-0.012326,-0.019769,-0.026954,-0.031301,-0.000655,-0.00921,-0.0262,-0.023759,-0.022151,0.000283,-0.001798,-0.010419,-0.007244,-0.007376,-0.00127,-0.000645,0.003194,0.004732,0.007895,0.001394,0.001093,0.001606,0.002263,0.002198,0.00103,0.002302,0.004014,0.005026,0.005697,0.087369,-0.906309,-0.122374,-0.895189,1,0,0,0,0,0,0,0,0,0,0
1643,-0.001303,-0.002467,-0.004342,-0.006651,-0.006967,-0.005507,-0.013224,-0.015414,-0.022322,-0.028085,-0.004559,-0.01125,-0.016421,-0.020921,-0.021789,-0.006493,-0.014743,-0.015335,-0.013618,-0.012631,-0.004046,-0.008349,-0.012138,-0.015375,-0.019559,-0.004421,-0.007776,-0.008131,-0.011724,-0.015493,-0.003691,-0.011092,-0.018237,-0.022559,-0.023802,-0.008506,-0.025401,-0.022973,-0.021375,-0.02021,-0.002069,-0.010642,-0.007484,-0.007616,-0.00741,0.000621,0.004439,0.005968,0.009113,0.01055,-0.00029,0.000203,0.000835,0.000773,0.000906,0.001223,0.002868,0.003841,0.004487,0.006433,0.087701,-0.906441,-0.118429,-0.895348,1,0,0,0,0,0,0,0,0,0,0
