,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
6236,-0.015447,-0.042725,-0.064954,-0.076008,0.024201,0.071437,0.108246,0.132297,0.001972,0.007469,0.010248,0.01213,-0.000388,0.001673,0.002629,0.002808,-0.010427,-0.028085,-0.038602,-0.045145,0.032596,0.113982,0.142187,0.165431,0.001464,0.005318,0.006932,0.00735,-0.002181,-0.002241,-0.006095,-0.008605,-0.001806,-0.003968,-0.008803,-0.011521,0.008322,0.042479,0.034133,0.0335,0.000717,0.003147,0.004742,0.006742,-0.005652,-0.019212,-0.037713,-0.044451,-0.007837,-1.08835,-0.12116,-1.086716,1,0,0,0,0,0,0,0,0,0,0
6237,-0.015677,-0.038068,-0.05935,-0.068493,0.030515,0.063007,0.104133,0.123317,0.002938,0.007644,0.009232,0.01172,0.00057,0.002968,0.003027,3e-05,-0.010221,-0.021732,-0.033662,-0.036659,0.054794,0.091993,0.128323,0.146788,0.002668,0.004706,0.005695,0.005995,-3e-05,-0.001229,-0.005875,-0.009952,-0.000606,-0.004266,-0.008983,-0.010101,0.024261,0.029107,0.024622,0.024201,0.000399,0.004385,0.005108,0.008213,-0.007356,-0.024807,-0.039373,-0.048683,-0.004711,-1.085387,-0.117293,-1.095746,1,0,0,0,0,0,0,0,0,0,0
6238,-0.011713,-0.034059,-0.045171,-0.057065,0.016909,0.053911,0.078089,0.102206,0.002583,0.005376,0.007268,0.010302,0.001502,0.002463,0.002643,-0.001892,-0.007509,-0.018081,-0.024658,-0.027121,0.026911,0.055263,0.078629,0.100344,0.001201,0.002823,0.003244,0.003484,-3e-05,-0.003904,-0.006427,-0.011173,-0.001566,-0.006426,-0.009158,-0.009413,0.010027,0.001639,0.001002,-0.000905,0.002116,0.003771,0.005845,0.009878,-0.006608,-0.025798,-0.032788,-0.047294,-0.002622,-1.083903,-0.114379,-1.09843,1,0,0,0,0,0,0,0,0,0,0
6239,-0.010755,-0.032145,-0.041334,-0.049348,0.015696,0.05703,0.076311,0.090832,0.002139,0.003736,0.006236,0.009159,0.000904,0.000964,-0.002049,-0.005363,-0.004037,-0.016027,-0.01904,-0.019673,0.010394,0.046907,0.065466,0.076522,0.000844,0.001838,0.002139,0.00241,-0.001175,-0.005845,-0.009942,-0.012141,-0.002107,-0.006849,-0.007972,-0.006893,-0.005188,-0.009696,-0.010118,-0.013117,0.001968,0.002716,0.005934,0.009866,-0.011327,-0.026418,-0.036063,-0.047648,0.000513,-1.084314,-0.111709,-1.09954,1,0,0,0,0,0,0,0,0,0,0
6240,-0.011697,-0.022879,-0.034848,-0.041558,0.021489,0.045819,0.070089,0.081362,0.000665,0.002569,0.005622,0.008644,6e-05,0.000242,-0.004322,-0.007344,-0.006589,-0.013208,-0.015686,-0.016714,0.018104,0.041618,0.06347,0.070452,0.000786,0.001209,0.001451,0.001662,-0.00272,-0.005259,-0.010034,-0.011304,-0.002777,-0.005527,-0.005783,-0.004059,-0.003237,-0.003878,-0.005797,-0.009694,-0.000283,0.001885,0.0061,0.010388,-0.00847,-0.015775,-0.030934,-0.040092,0.002893,-1.084859,-0.10867,-1.102398,1,0,0,0,0,0,0,0,0,0,0
6241,-0.009765,-0.018986,-0.027028,-0.029991,0.019984,0.039333,0.053906,0.067601,0.000937,0.003447,0.006379,0.009251,0.0,-0.003023,-0.006349,-0.009916,-0.005442,-0.008465,-0.0091,-0.012093,0.018533,0.037156,0.048252,0.05841,0.000212,0.000514,0.000786,0.000937,-0.001965,-0.006077,-0.008284,-0.009282,-0.00198,-0.003108,-0.002024,0.000525,-0.001286,-0.00171,-0.004719,-0.00825,0.001051,0.004348,0.008378,0.012578,-0.006979,-0.016865,-0.028738,-0.029123,0.004727,-1.084313,-0.104457,-1.106505,1,0,0,0,0,0,0,0,0,0,0
6242,-0.001422,-0.013402,-0.020117,-0.021297,0.004356,0.028648,0.039932,0.048252,0.000968,0.004023,0.007049,0.010255,0.000182,-0.004387,-0.007412,-0.01316,-0.00118,-0.00366,-0.004689,-0.007775,0.004992,0.026864,0.033852,0.04087,0.000212,0.000454,0.000666,0.001029,-0.000575,-0.005355,-0.006625,-0.007049,-0.000771,-0.001027,0.000698,0.00601,0.000645,-0.001275,-0.005177,-0.006611,0.001127,0.005368,0.009685,0.014195,-0.000343,-0.0156,-0.024818,-0.022112,0.006198,-1.085871,-0.102113,-1.106751,1,0,0,0,0,0,0,0,0,0,0
6243,-0.007807,-0.015856,-0.018822,-0.01982,0.015009,0.029594,0.043302,0.040881,0.001543,0.004478,0.007353,0.011196,-0.003208,-0.006536,-0.010107,-0.016461,-0.001846,-0.002481,-0.005477,-0.007293,0.013647,0.024752,0.03492,0.034133,9.1e-05,0.000363,0.000514,0.001513,-0.00354,-0.005749,-0.006748,-0.006506,-0.000358,0.000727,0.003278,0.009868,-0.00107,-0.004082,-0.007616,-0.006042,0.002189,0.006245,0.01047,0.015088,-0.009604,-0.02155,-0.021937,-0.020545,0.008603,-1.08775,-0.100795,-1.104895,1,0,0,0,0,0,0,0,0,0,0
6244,-0.004167,-0.010872,-0.012049,-0.011596,0.009271,0.020535,0.02884,0.025518,0.00151,0.00453,0.007731,0.010811,-0.001359,-0.004379,-0.010117,-0.014345,-0.000634,-0.001661,-0.004741,-0.005889,0.008214,0.01519,0.022196,0.01975,0.000151,0.000362,0.000725,0.001933,-0.001238,-0.002507,-0.002929,-0.00305,0.000101,0.001824,0.007126,0.011233,-0.00085,-0.004744,-0.006176,-0.005411,0.002032,0.006296,0.010752,0.013819,-0.005603,-0.014709,-0.012036,-0.009572,0.009569,-1.088954,-0.099302,-1.104812,1,0,0,0,0,0,0,0,0,0,0
6245,-0.003858,-0.006812,-0.007806,-0.006118,0.005274,0.018928,0.016516,0.01522,0.001417,0.00428,0.008107,0.009946,-0.001959,-0.005516,-0.011845,-0.013955,0.0,-0.002984,-0.004792,-0.006209,0.002863,0.01299,0.012206,0.010036,0.000121,0.000271,0.001266,0.002532,-0.000964,-0.001959,-0.001718,-0.001929,0.000979,0.00352,0.010084,0.011984,-0.002152,-0.005672,-0.004105,-0.00518,0.00194,0.006049,0.01054,0.011473,-0.006092,-0.006469,-0.005114,-0.000658,0.010258,-1.089504,-0.096806,-1.103132,1,0,0,0,0,0,0,0,0,0,0
