,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
5579,0.002294,0.003885,0.005189,0.006049,0.007301,0.007301,-0.000495,0.001225,0.00219,0.003233,0.004276,0.006831,0.000469,0.000886,0.001799,0.003676,0.006388,0.014992,-7.8e-05,0.002477,0.002373,0.001799,0.001929,0.003989,0.000156,0.000235,-0.000209,-0.000183,-0.00013,-0.001747,0.00206,0.012932,0.022084,0.024639,0.028968,0.037103,-0.006883,-0.010664,-0.009308,-0.007587,-0.001199,0.005867,-0.003963,0.002034,-0.005502,-0.013532,-0.018616,-0.021641,1,0,0,0
5580,0.001594,0.002901,0.003763,0.005018,0.005018,0.004991,0.001725,0.002692,0.003737,0.004782,0.007343,0.015445,0.000418,0.001333,0.003214,0.005932,0.014556,0.020619,0.002561,0.002456,0.001882,0.002012,0.004077,0.0052,7.8e-05,-0.000366,-0.00034,-0.000287,-0.001908,-0.004181,0.010897,0.02007,0.022631,0.026969,0.035123,0.04845,-0.003789,-0.00243,-0.000706,0.005697,0.012779,0.016856,0.006011,-0.001542,-0.009591,-0.014687,-0.017718,-0.028459,1,0,0,0
5581,0.001308,0.002171,0.003427,0.003427,0.003401,0.003401,0.000968,0.002014,0.003061,0.005624,0.013733,0.018913,0.000916,0.002799,0.005519,0.014152,0.020221,0.027231,-0.000105,-0.00068,-0.000549,0.001517,0.002642,0.00756,-0.000445,-0.000419,-0.000366,-0.001988,-0.004264,-0.009234,0.009182,0.011745,0.016088,0.024249,0.03759,0.050722,0.00136,0.003087,0.009496,0.016585,0.020665,0.023072,-0.00756,-0.015617,-0.020718,-0.023752,-0.034503,-0.035026,1,0,0,0
5582,0.000863,0.002119,0.002119,0.002093,0.002093,0.001936,0.001047,0.002093,0.004657,0.012769,0.017949,0.020513,0.001884,0.004605,0.01324,0.01931,0.026322,0.029985,-0.000576,-0.000445,0.001622,0.002747,0.007666,0.009917,2.6e-05,7.8e-05,-0.001544,-0.00382,-0.008791,-0.011617,0.002564,0.006908,0.015071,0.028415,0.04155,0.047097,0.001727,0.008137,0.015228,0.01931,0.021717,0.02347,-0.008059,-0.013161,-0.016196,-0.02695,-0.027473,-0.024988,1,0,0,0
5583,0.001257,0.001257,0.001231,0.001231,0.001074,0.00076,0.001048,0.003615,0.011734,0.016921,0.019487,0.031772,0.002724,0.011368,0.017444,0.024464,0.028131,0.029493,0.000131,0.0022,0.003326,0.008251,0.010503,0.01163,5.2e-05,-0.001572,-0.00385,-0.008827,-0.011656,-0.012756,0.004348,0.01252,0.025878,0.039027,0.04458,0.062365,0.006417,0.013515,0.017602,0.020011,0.021766,0.022054,-0.005108,-0.008146,-0.018911,-0.019435,-0.016947,-0.015008,1,0,0,0
5584,0.0,-2.6e-05,-2.6e-05,-0.000184,-0.000498,-0.000551,0.002571,0.010704,0.015899,0.01847,0.030775,0.03597,0.008658,0.014745,0.021776,0.025449,0.026814,0.026997,0.002073,0.003201,0.008133,0.01039,0.011518,0.020674,-0.001627,-0.003909,-0.008894,-0.011728,-0.01283,-0.015453,0.008186,0.021566,0.034737,0.040299,0.058114,0.060921,0.00711,0.011203,0.013617,0.015375,0.015663,0.014115,-0.003043,-0.013827,-0.014351,-0.011859,-0.009917,0.011911,1,0,0,0
5585,-2.6e-05,-2.6e-05,-0.000184,-0.000499,-0.000552,-0.000841,0.008144,0.013346,0.015921,0.028242,0.033444,0.034075,0.006095,0.013136,0.016814,0.01818,0.018364,0.019021,0.00113,0.006069,0.008328,0.009458,0.018627,0.018653,-0.002286,-0.007277,-0.010115,-0.011218,-0.013845,-0.015684,0.013399,0.026587,0.032157,0.049995,0.052806,0.049444,0.004098,0.006515,0.008276,0.008565,0.007015,0.006069,-0.010798,-0.011323,-0.008827,-0.006883,0.014975,0.016788,1,0,0,0
5586,0.0,-0.000157,-0.000471,-0.000523,-0.000811,-0.001623,0.005182,0.007747,0.020022,0.025204,0.025832,0.035986,0.007014,0.010678,0.012039,0.012222,0.012877,0.013243,0.00492,0.007171,0.008297,0.017431,0.017457,0.025334,-0.004973,-0.007799,-0.008898,-0.011516,-0.013348,-0.016253,0.013138,0.018687,0.036458,0.039258,0.035908,0.050093,0.002408,0.004161,0.004449,0.002905,0.001963,-0.008977,-0.000523,0.001963,0.0039,0.025675,0.027481,0.060457,1,0,0,0
5587,-0.000157,-0.000471,-0.000524,-0.000812,-0.001623,-0.00411,0.002566,0.014844,0.020028,0.020656,0.030814,0.029846,0.003665,0.005027,0.00521,0.005864,0.006231,0.006152,0.002252,0.003377,0.012514,0.01254,0.020421,0.022594,-0.002827,-0.003927,-0.006545,-0.008378,-0.011284,-0.013745,0.00555,0.023327,0.026128,0.022777,0.036967,0.032385,0.001754,0.002042,0.000497,-0.000445,-0.011388,-0.016546,0.002487,0.004424,0.026207,0.028013,0.061,0.059717,1,0,0,0
5588,-0.000314,-0.000366,-0.000654,-0.001465,-0.003949,-0.007611,0.012266,0.017445,0.018073,0.02822,0.027253,0.026887,0.00136,0.001543,0.002197,0.002563,0.002485,0.002171,0.001125,0.010252,0.010279,0.018151,0.020322,0.022493,-0.001098,-0.003714,-0.005545,-0.008448,-0.010906,-0.01122,0.017759,0.020557,0.017209,0.031385,0.026808,0.02448,0.000288,-0.001255,-0.002197,-0.013129,-0.018282,-0.026991,0.001935,0.023696,0.0255,0.058455,0.057173,0.062875,1,0,0,0
5589,-5.2e-05,-0.000338,-0.001144,-0.003614,-0.007255,-0.007229,0.005148,0.005772,0.015861,0.014899,0.014535,0.013885,0.000182,0.000832,0.001196,0.001118,0.000806,-0.000286,0.009075,0.009101,0.016927,0.019086,0.021244,0.022414,-0.0026,-0.00442,-0.007307,-0.009751,-0.010063,-0.009803,0.002782,-0.000546,0.013547,0.008997,0.006683,0.004888,-0.001534,-0.00247,-0.013339,-0.018461,-0.02712,-0.031176,0.021634,0.023428,0.056191,0.054916,0.060585,0.062171,1,0,0,0
5590,-0.000284,-0.001086,-0.003541,-0.007159,-0.007133,-0.008477,0.00062,0.010648,0.009692,0.00933,0.008684,0.008942,0.000646,0.001008,0.00093,0.00062,-0.000465,-0.00062,2.6e-05,0.007805,0.00995,0.012096,0.013259,0.013259,-0.001809,-0.004678,-0.007107,-0.007418,-0.007159,-0.006952,-0.003308,0.0107,0.006177,0.003877,0.002093,0.0046,-0.00093,-0.011734,-0.016825,-0.025432,-0.029464,-0.033883,0.001783,0.034348,0.033082,0.038716,0.040293,0.037941,1,0,0,0
5591,-0.000804,-0.003268,-0.0069,-0.006874,-0.008223,-0.009883,0.010065,0.009105,0.008742,0.008093,0.008353,0.007938,0.000363,0.000285,-2.6e-05,-0.001115,-0.001271,-0.004073,0.007808,0.009961,0.012114,0.013281,0.013281,0.013385,-0.002879,-0.005318,-0.005629,-0.00537,-0.005162,-0.005707,0.01406,0.00952,0.007211,0.005421,0.007938,0.009728,-0.010843,-0.015953,-0.024591,-0.028638,-0.033074,-0.035201,0.032685,0.031414,0.037069,0.038651,0.03629,0.034397,1,0,0,0
5592,-0.002472,-0.006115,-0.006089,-0.007442,-0.009108,-0.013037,-0.000963,-0.001327,-0.001978,-0.001717,-0.002134,-0.008744,-7.8e-05,-0.00039,-0.001483,-0.001639,-0.00445,-0.006948,0.00216,0.00432,0.005491,0.005491,0.005595,0.004606,-0.002446,-0.002758,-0.002498,-0.00229,-0.002836,-0.003409,-0.004554,-0.00687,-0.008666,-0.006141,-0.004346,-0.006792,-0.005126,-0.013792,-0.017852,-0.022301,-0.024435,-0.025398,-0.001275,0.004398,0.005985,0.003617,0.001717,-0.004007,1,0,0,0
5593,-0.003648,-0.003621,-0.004976,-0.006644,-0.010578,-0.011933,-0.000365,-0.001016,-0.000756,-0.001172,-0.00779,-0.016414,-0.000313,-0.001407,-0.001563,-0.004377,-0.006878,-0.010864,0.002162,0.003335,0.003335,0.003439,0.002449,0.000234,-0.000313,-5.2e-05,0.000156,-0.000391,-0.000964,-0.002501,-0.002319,-0.004116,-0.001589,0.000208,-0.002241,-0.011464,-0.008676,-0.01274,-0.017195,-0.019332,-0.020296,-0.02126,0.00568,0.007269,0.004898,0.002996,-0.002736,-0.010161,1,0,0,0
5594,2.6e-05,-0.001328,-0.002995,-0.006927,-0.008281,-0.014141,-0.000651,-0.000391,-0.000807,-0.007422,-0.016042,-0.020521,-0.001094,-0.00125,-0.004063,-0.006563,-0.010547,-0.0125,0.001172,0.001172,0.001276,0.000286,-0.001927,-0.007761,0.00026,0.000469,-7.8e-05,-0.000651,-0.002188,-0.004662,-0.001797,0.000729,0.002526,7.8e-05,-0.009141,-0.017005,-0.004063,-0.008516,-0.010651,-0.011615,-0.012578,-0.01237,0.001589,-0.000781,-0.002682,-0.008412,-0.015834,-0.022787,1,0,0,0
5595,-0.001357,-0.003027,-0.006968,-0.008325,-0.014198,-0.019783,0.000261,-0.000157,-0.006786,-0.015424,-0.019913,-0.031031,-0.000157,-0.002975,-0.005481,-0.009474,-0.011431,-0.012814,0.0,0.000104,-0.000887,-0.003106,-0.008952,-0.007177,0.000209,-0.000339,-0.000913,-0.002453,-0.004933,-0.006081,0.002532,0.004332,0.001879,-0.00736,-0.015241,-0.027455,-0.004463,-0.006603,-0.007569,-0.008534,-0.008325,-0.009917,-0.002375,-0.00428,-0.010022,-0.01746,-0.024428,-0.013206,1,0,0,0
5596,-0.001671,-0.005613,-0.006971,-0.012845,-0.018433,-0.023445,-0.000418,-0.007049,-0.015691,-0.020182,-0.031304,-0.031931,-0.00282,-0.005326,-0.009321,-0.011279,-0.012663,-0.012428,0.000104,-0.000888,-0.003107,-0.008955,-0.00718,-0.006658,-0.000548,-0.001123,-0.002663,-0.005143,-0.006292,-0.012741,0.001801,-0.000653,-0.009895,-0.01778,-0.029999,-0.033367,-0.002141,-0.003107,-0.004073,-0.003864,-0.005457,-0.009373,-0.001906,-0.00765,-0.015091,-0.022062,-0.010835,-0.010574,1,0,0,0
5597,-0.003936,-0.005291,-0.011156,-0.016733,-0.021738,-0.027133,-0.00662,-0.015248,-0.019731,-0.030834,-0.03146,-0.028567,-0.002502,-0.00649,-0.008445,-0.009826,-0.009592,-0.010765,-0.00099,-0.003206,-0.009044,-0.007272,-0.006751,0.001538,-0.000573,-0.002111,-0.004587,-0.005734,-0.012172,-0.015117,-0.00245,-0.011677,-0.019548,-0.031746,-0.035109,-0.034822,-0.000964,-0.001929,-0.00172,-0.00331,-0.00722,-0.012824,-0.005734,-0.013162,-0.020122,-0.008914,-0.008653,-0.001616,1,0,0,0
5598,-0.001357,-0.007229,-0.012814,-0.017824,-0.023226,-0.036066,-0.008638,-0.013127,-0.024244,-0.02487,-0.021973,-0.017615,-0.003993,-0.00595,-0.007333,-0.007098,-0.008273,-0.017772,-0.002218,-0.008064,-0.006289,-0.005767,0.002531,0.022756,-0.00154,-0.004019,-0.005167,-0.011613,-0.014562,-0.022965,-0.009238,-0.017119,-0.029333,-0.032699,-0.032412,-0.033587,-0.000966,-0.000757,-0.002349,-0.006263,-0.011874,-0.020303,-0.007438,-0.014405,-0.003184,-0.002923,0.004123,0.022287,1,0,0,0
5599,-0.005863,-0.01144,-0.016444,-0.021838,-0.034659,-0.048835,-0.004482,-0.015584,-0.016209,-0.013316,-0.008964,-0.008912,-0.001954,-0.003336,-0.003101,-0.004274,-0.013759,-0.018294,-0.005837,-0.004065,-0.003544,0.004743,0.024939,0.037682,-0.002476,-0.003622,-0.010059,-0.013004,-0.021395,-0.032705,-0.00787,-0.020066,-0.023427,-0.023141,-0.024313,-0.026607,0.000208,-0.001381,-0.00529,-0.010893,-0.01931,-0.024053,-0.006958,0.004248,0.004508,0.011544,0.029682,0.035024,1,0,0,0
5600,-0.005597,-0.010619,-0.016034,-0.028903,-0.043132,-0.053804,-0.011143,-0.01177,-0.008867,-0.004499,-0.004447,0.002746,-0.001386,-0.001151,-0.002328,-0.011849,-0.0164,-0.030838,0.001779,0.002302,0.010619,0.030891,0.043681,0.058616,-0.001151,-0.007611,-0.010567,-0.01899,-0.030341,-0.043106,-0.012241,-0.015615,-0.015328,-0.016505,-0.018806,-0.018649,-0.001596,-0.005519,-0.011143,-0.019591,-0.024352,-0.035076,0.011247,0.011509,0.018571,0.036776,0.042138,0.051711,1,0,0,0
5601,-0.005031,-0.010456,-0.023349,-0.037605,-0.048297,-0.061898,-0.000629,0.00228,0.006656,0.006709,0.013915,0.013889,0.000236,-0.000943,-0.010482,-0.015042,-0.029508,-0.035745,0.000524,0.008858,0.029167,0.041981,0.056945,0.063287,-0.006473,-0.009434,-0.017872,-0.029246,-0.042034,-0.055897,-0.003381,-0.003092,-0.004272,-0.006578,-0.00642,-0.007731,-0.003931,-0.009565,-0.01803,-0.022799,-0.033543,-0.046201,0.000262,0.007338,0.025577,0.030949,0.04054,0.045912,1,0,0,0
5602,-0.005442,-0.018376,-0.032677,-0.043403,-0.057047,-0.068456,0.002918,0.007308,0.007361,0.01459,0.014564,0.014038,-0.001183,-0.010752,-0.015326,-0.029838,-0.036095,-0.046163,0.00836,0.028734,0.041589,0.0566,0.062962,0.069771,-0.002971,-0.011436,-0.022845,-0.035674,-0.049581,-0.067116,0.000289,-0.000894,-0.003207,-0.00305,-0.004364,-0.01091,-0.005652,-0.014143,-0.018928,-0.029706,-0.042404,-0.046715,0.007098,0.025395,0.030784,0.040406,0.045795,0.046321,1,0,0,0
5603,-0.012967,-0.027305,-0.038059,-0.051737,-0.063176,-0.072533,0.004402,0.004454,0.011702,0.011676,0.011149,0.011254,-0.009594,-0.01418,-0.028728,-0.035001,-0.045096,-0.053213,0.020426,0.033314,0.048364,0.054742,0.061568,0.065733,-0.008487,-0.019925,-0.032787,-0.04673,-0.064309,-0.088267,-0.001186,-0.003505,-0.003347,-0.004665,-0.011228,-0.023773,-0.008513,-0.01331,-0.024116,-0.036846,-0.041169,-0.050209,0.018344,0.023747,0.033393,0.038797,0.039324,0.037426,1,0,0,0
5604,-0.014283,-0.024996,-0.038623,-0.050018,-0.059339,-0.068476,5.3e-05,0.007273,0.007247,0.006722,0.006827,0.017014,-0.004569,-0.019062,-0.025311,-0.035367,-0.043454,-0.061019,0.012839,0.027831,0.034185,0.040986,0.045134,0.051593,-0.011395,-0.024208,-0.038097,-0.05561,-0.079477,-0.100272,-0.002311,-0.002153,-0.003466,-0.010004,-0.022501,-0.021845,-0.004779,-0.015544,-0.028225,-0.032531,-0.041537,-0.04776,0.005382,0.014992,0.020375,0.0209,0.019009,0.018694,1,0,0,0
5605,-0.010665,-0.024231,-0.035575,-0.044855,-0.053951,-0.076038,0.007188,0.007162,0.006639,0.006744,0.016886,0.016703,-0.014429,-0.02065,-0.030661,-0.038712,-0.056199,-0.066341,0.014925,0.021251,0.028021,0.032151,0.038581,0.035706,-0.012756,-0.026583,-0.044018,-0.067778,-0.08848,-0.111875,0.000157,-0.00115,-0.007659,-0.020101,-0.019447,-0.02478,-0.010717,-0.023342,-0.027629,-0.036595,-0.04279,-0.049037,0.009567,0.014925,0.015448,0.013566,0.013252,0.005568,1,0,0,0
5606,-0.013525,-0.024835,-0.034086,-0.043155,-0.065176,-0.079978,-2.6e-05,-0.000547,-0.000443,0.009668,0.009486,0.013421,-0.006202,-0.016183,-0.02421,-0.041644,-0.051755,-0.063743,0.006307,0.013056,0.017174,0.023584,0.020718,0.023636,-0.013786,-0.031168,-0.054856,-0.075496,-0.098819,-0.129101,-0.001303,-0.007792,-0.020196,-0.019545,-0.024861,-0.02765,-0.012587,-0.016861,-0.025799,-0.031976,-0.038204,-0.049384,0.005342,0.005863,0.003987,0.003674,-0.003987,-0.00417,1,0,0,0
5607,-0.011371,-0.020673,-0.029791,-0.051932,-0.066814,-0.081356,-0.000524,-0.000419,0.009747,0.009564,0.01352,0.01331,-0.010035,-0.018105,-0.035634,-0.0458,-0.057853,-0.072867,0.006786,0.010926,0.017372,0.014489,0.017424,0.015826,-0.017476,-0.041294,-0.062045,-0.085496,-0.115942,-0.133969,-0.006524,-0.018996,-0.018341,-0.023686,-0.02649,-0.03325,-0.004297,-0.013284,-0.019494,-0.025756,-0.036997,-0.048499,0.000524,-0.001362,-0.001677,-0.00938,-0.009564,-0.009773,1,0,0,0
5608,-0.009361,-0.018537,-0.040818,-0.055795,-0.070429,-0.084826,0.000105,0.010336,0.010152,0.014133,0.013922,0.010442,-0.008121,-0.025762,-0.035993,-0.048122,-0.063231,-0.067793,0.004166,0.010653,0.007752,0.010705,0.009097,0.008069,-0.023969,-0.044852,-0.068452,-0.099092,-0.117233,-0.131656,-0.012551,-0.011892,-0.017271,-0.020093,-0.026896,-0.034384,-0.009044,-0.015294,-0.021596,-0.032907,-0.044483,-0.049862,-0.001899,-0.002215,-0.009967,-0.010152,-0.010363,-0.011312,1,0,0,0
5609,-0.009251,-0.031712,-0.046811,-0.061564,-0.076078,-0.083175,0.010314,0.010128,0.014142,0.013929,0.01042,0.008506,-0.017783,-0.028097,-0.040325,-0.055556,-0.060155,-0.061936,0.006539,0.003615,0.006592,0.004971,0.003934,0.003137,-0.021053,-0.044844,-0.075732,-0.094021,-0.108561,-0.127487,0.000665,-0.004758,-0.007602,-0.014461,-0.02201,-0.025864,-0.0063,-0.012653,-0.024057,-0.035726,-0.041149,-0.043568,-0.000319,-0.008134,-0.00832,-0.008533,-0.00949,-0.010394,1,0,0,0
5610,-0.0225,-0.037624,-0.052402,-0.06694,-0.07405,-0.086165,-0.000186,0.003834,0.003621,0.000107,-0.001811,-0.001757,-0.010331,-0.02258,-0.037837,-0.042443,-0.044227,-0.04713,-0.002929,5.3e-05,-0.001571,-0.002609,-0.003408,-0.004766,-0.023831,-0.054772,-0.073091,-0.087656,-0.106614,-0.124401,-0.005432,-0.008281,-0.015151,-0.022713,-0.026574,-0.029316,-0.006364,-0.017787,-0.029476,-0.034908,-0.037331,-0.040313,-0.007828,-0.008015,-0.008228,-0.009186,-0.010092,-0.012382,1,0,0,0
5611,-0.015229,-0.030109,-0.044748,-0.051907,-0.064106,-0.073919,0.004049,0.003834,0.000295,-0.001636,-0.001582,-0.001823,-0.012333,-0.027696,-0.032335,-0.034131,-0.037054,-0.038126,0.003003,0.001367,0.000322,-0.000483,-0.00185,-0.002869,-0.031155,-0.049601,-0.064267,-0.083357,-0.101267,-0.115585,-0.002869,-0.009786,-0.017401,-0.021288,-0.02405,-0.023514,-0.011502,-0.023272,-0.028742,-0.031182,-0.034185,-0.034587,-0.000188,-0.000402,-0.001367,-0.002279,-0.004585,-0.005416,1,0,0,0
5612,-0.01495,-0.029658,-0.036851,-0.049107,-0.058967,-0.066509,-0.000216,-0.003771,-0.005711,-0.005657,-0.005899,-0.005953,-0.015435,-0.020096,-0.0219,-0.024837,-0.025914,-0.037201,-0.001643,-0.002694,-0.003502,-0.004876,-0.005899,-0.007165,-0.018533,-0.033268,-0.052448,-0.070442,-0.084827,-0.099077,-0.00695,-0.0146,-0.018506,-0.021281,-0.020742,-0.020149,-0.011826,-0.017321,-0.019772,-0.022789,-0.023193,-0.03079,-0.000216,-0.001185,-0.002101,-0.004418,-0.005253,-0.007785,1,0,0,0
5613,-0.01475,-0.021962,-0.034254,-0.044141,-0.051705,-0.068075,-0.003566,-0.005511,-0.005457,-0.0057,-0.005754,-0.009347,-0.004673,-0.006483,-0.009428,-0.010508,-0.021827,-0.021422,-0.001054,-0.001864,-0.003242,-0.004268,-0.005538,-0.012372,-0.014777,-0.034011,-0.052056,-0.066482,-0.080772,-0.086823,-0.007672,-0.011589,-0.014371,-0.013831,-0.013237,-0.013777,-0.005511,-0.007969,-0.010995,-0.0114,-0.019018,-0.023016,-0.000973,-0.001891,-0.004214,-0.005052,-0.007591,-0.013345,1,0,0,0
5614,-0.007216,-0.019514,-0.029406,-0.036973,-0.053352,-0.063919,-0.001946,-0.001892,-0.002135,-0.002189,-0.005784,-0.012541,-0.001811,-0.004757,-0.005838,-0.017162,-0.016757,-0.022243,-0.000811,-0.002189,-0.003216,-0.004487,-0.011324,-0.019324,-0.019243,-0.037298,-0.05173,-0.066027,-0.072082,-0.075676,-0.003919,-0.006703,-0.006162,-0.005568,-0.006108,-0.009865,-0.002459,-0.005487,-0.005892,-0.013514,-0.017514,-0.023324,-0.000919,-0.003243,-0.004081,-0.006622,-0.012378,-0.029784,1,0,0,0
5615,-0.012289,-0.022174,-0.029737,-0.046105,-0.056665,-0.066767,5.4e-05,-0.000189,-0.000243,-0.003835,-0.010588,-0.016178,-0.002944,-0.004024,-0.015341,-0.014936,-0.020419,-0.022364,-0.001377,-0.002404,-0.003673,-0.010507,-0.018501,-0.030655,-0.018042,-0.032465,-0.046753,-0.052803,-0.056395,-0.066658,-0.002782,-0.002242,-0.001648,-0.002188,-0.005942,-0.009102,-0.003025,-0.00343,-0.011047,-0.015044,-0.020851,-0.025227,-0.002323,-0.00316,-0.005699,-0.011452,-0.028846,-0.040163,1,0,0,0
5616,-0.009946,-0.017555,-0.034023,-0.044649,-0.054812,-0.06984,-0.000245,-0.000299,-0.003913,-0.010707,-0.016332,-0.016957,-0.001087,-0.012473,-0.012066,-0.017582,-0.019539,-0.026822,-0.001033,-0.00231,-0.009185,-0.017229,-0.029458,-0.027311,-0.014511,-0.028887,-0.034974,-0.038589,-0.048915,-0.059269,0.000544,0.001141,0.000598,-0.003179,-0.006359,-0.011821,-0.000408,-0.008071,-0.012093,-0.017936,-0.022338,-0.024702,-0.000842,-0.003397,-0.009185,-0.026686,-0.038072,-0.037393,1,0,0,0
5617,-0.007653,-0.024216,-0.034903,-0.045126,-0.060241,-0.070709,-5.5e-05,-0.00369,-0.010523,-0.016181,-0.016809,-0.018231,-0.011452,-0.011042,-0.016591,-0.018559,-0.025884,-0.028836,-0.001285,-0.0082,-0.01629,-0.02859,-0.02643,-0.027551,-0.014459,-0.020581,-0.024216,-0.034603,-0.045016,-0.058409,0.000601,5.5e-05,-0.003745,-0.006942,-0.012436,-0.020636,-0.007708,-0.011753,-0.017629,-0.022057,-0.024435,-0.024954,-0.002569,-0.008391,-0.025993,-0.037445,-0.036762,-0.043294,1,0,0,0
5618,-0.016545,-0.02722,-0.03743,-0.052528,-0.062984,-0.07052,-0.003631,-0.010456,-0.016108,-0.016736,-0.018155,-0.019794,0.00041,-0.005133,-0.007098,-0.014415,-0.017364,-0.032516,-0.006907,-0.014988,-0.027274,-0.025117,-0.026237,-0.035055,-0.006116,-0.009747,-0.020121,-0.030523,-0.043901,-0.058507,-0.000546,-0.004341,-0.007535,-0.013023,-0.021213,-0.025663,-0.004041,-0.00991,-0.014333,-0.016708,-0.017227,-0.024025,-0.005815,-0.023397,-0.034837,-0.034154,-0.040679,-0.053292,1,0,0,0
5619,-0.010673,-0.020882,-0.035977,-0.046431,-0.053965,-0.063383,-0.006824,-0.012475,-0.013102,-0.014522,-0.01616,-0.016105,-0.005541,-0.007507,-0.014822,-0.01777,-0.03292,-0.042555,-0.00808,-0.020363,-0.018207,-0.019326,-0.028143,-0.033575,-0.00363,-0.014003,-0.024403,-0.037778,-0.052382,-0.063137,-0.003794,-0.006988,-0.012475,-0.020663,-0.025113,-0.02989,-0.005869,-0.010291,-0.012666,-0.013184,-0.019981,-0.024758,-0.017579,-0.029016,-0.028334,-0.034858,-0.047469,-0.056613,1,0,0,0
5620,-0.01024,-0.025381,-0.035868,-0.043425,-0.052871,-0.066014,-0.005668,-0.006297,-0.007721,-0.009364,-0.009309,-0.009337,-0.001971,-0.009309,-0.012266,-0.027462,-0.037128,-0.033705,-0.012321,-0.010158,-0.011281,-0.020124,-0.025573,-0.033869,-0.010404,-0.020836,-0.034253,-0.048901,-0.059689,-0.077157,-0.003203,-0.008707,-0.016921,-0.021384,-0.026175,-0.028147,-0.004436,-0.006818,-0.007338,-0.014156,-0.018947,-0.018153,-0.011472,-0.010788,-0.017332,-0.029981,-0.039154,-0.049394,1,0,0,0
5621,-0.015218,-0.025758,-0.033353,-0.042848,-0.056057,-0.071688,-0.000633,-0.002064,-0.003715,-0.00366,-0.003688,-0.003633,-0.007375,-0.010347,-0.02562,-0.035335,-0.031895,-0.021768,0.002174,0.001046,-0.007843,-0.013319,-0.021658,-0.027051,-0.010485,-0.023969,-0.038692,-0.049535,-0.067092,-0.090649,-0.005531,-0.013787,-0.018273,-0.023089,-0.02507,-0.02452,-0.002394,-0.002917,-0.009769,-0.014585,-0.013787,-0.013099,0.000688,-0.005889,-0.018603,-0.027822,-0.038114,-0.048874,1,0,0,0
5622,-0.010637,-0.018302,-0.027884,-0.041214,-0.056989,-0.070626,-0.001444,-0.003111,-0.003055,-0.003083,-0.003027,-0.002555,-0.002999,-0.018413,-0.028217,-0.024745,-0.014525,-0.013525,-0.001139,-0.010109,-0.015636,-0.024051,-0.029494,-0.031827,-0.013609,-0.028467,-0.039409,-0.057128,-0.080902,-0.094121,-0.008332,-0.012859,-0.017719,-0.019719,-0.019163,-0.019191,-0.000528,-0.007443,-0.012303,-0.011498,-0.010804,-0.00947,-0.006638,-0.019469,-0.028772,-0.039159,-0.050018,-0.045908,1,0,0,0
5623,-0.007799,-0.017547,-0.03111,-0.04716,-0.061034,-0.068211,-0.001695,-0.001639,-0.001667,-0.001611,-0.00113,-0.000904,-0.015682,-0.025657,-0.022125,-0.011726,-0.010709,-0.012857,-0.009127,-0.01475,-0.023312,-0.02885,-0.031223,-0.030545,-0.015117,-0.02625,-0.044278,-0.068465,-0.081915,-0.091946,-0.004606,-0.009551,-0.011585,-0.01102,-0.011048,-0.011246,-0.007036,-0.011981,-0.011161,-0.010455,-0.009099,-0.013309,-0.013054,-0.02252,-0.033088,-0.044136,-0.039955,-0.037948,1,0,0,0
5624,-0.009797,-0.023427,-0.039556,-0.053498,-0.060711,-0.068775,5.7e-05,2.8e-05,8.5e-05,0.000568,0.000795,0.002754,-0.010024,-0.006474,0.003975,0.004998,0.00284,0.003947,-0.005651,-0.014255,-0.019821,-0.022206,-0.021524,-0.015845,-0.011188,-0.029305,-0.053612,-0.067128,-0.077209,-0.087318,-0.004969,-0.007014,-0.006446,-0.006474,-0.006673,-0.004998,-0.004969,-0.004146,-0.003436,-0.002073,-0.006304,-0.005424,-0.009513,-0.020133,-0.031236,-0.027033,-0.025017,-0.023398,1,0,0,0
