,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
0,0.031987,-0.064315,-0.087196,0.058738,-0.064771,0.01514,-0.004098,-0.038703,-0.038475,-0.120776,0.00296,-0.149804,-0.131249,-0.195906,-0.07069,-0.052135,-0.003073,-0.344685,-0.2082,-0.162781,-0.139331,-0.051566,-0.184295,-0.269556,-0.02288,-0.039955,0.054867,-0.076154,0.121687,-0.259538,-0.238593,0.205582,-0.078886,-0.008765,0.022425,-0.206606,-0.359483,-0.407521,-0.04485,-0.265799,-0.219014,-0.2584,-0.037792,-0.036768,-0.039386,-0.546966,-0.166992,-0.130338,-0.196247,-0.129997,-0.703258,-0.723862,0.099262,-0.375078,-0.232788,-0.608549,-0.021354,0.104805,0.022554,0.044835,-0.006483,-0.035202,0.083258,-0.151632,0.171815,0.117158,-0.094933,-0.049325,-0.031718,-0.062776,-0.019513,-0.294152,-0.301725,0.114073,-0.139022,-0.131473,-0.237473,0.000717,0.000934,-0.007547,-0.038666,-0.037675,-0.038069,-0.038689,-0.0247,-0.315367,-0.183203,-0.401291,1,0,0,0,0,0,0,0,0,0,0
1,-0.075546,-0.093495,0.020985,-0.075903,-0.013216,-0.028307,-0.033665,0.000179,-0.064384,0.032683,-0.087155,-0.072599,-0.12332,-0.177078,0.014556,0.053043,-0.21494,-0.107872,-0.072242,-0.053847,-0.05465,-0.104121,-0.171005,0.022503,0.009108,0.083493,-0.019288,-0.06992,-0.299058,-0.282628,0.065813,-0.157343,-0.102335,-0.077868,-0.083672,-0.119927,-0.157611,0.126892,-0.046435,-0.009733,-0.040631,-0.104121,0.000804,-0.00125,-0.399429,-0.101353,-0.072599,-0.124303,-0.152789,-0.449704,-0.465867,0.179846,-0.192258,-0.080636,-0.375408,-0.241015,0.098968,0.034445,0.051923,0.011666,-0.010863,0.082065,-0.090683,0.253733,0.210857,0.044479,0.080257,0.094069,0.069705,0.064151,-0.050209,-0.051594,0.024422,-0.021849,-0.020468,-0.039847,-0.03661,4e-05,-0.001511,-0.0072,-0.007019,-0.007091,-0.007204,-0.007192,0.002781,-0.599501,-0.146142,-0.425037,1,0,0,0,0,0,0,0,0,0,0
2,-0.018136,0.09754,-0.000361,0.062981,0.047732,0.042318,-0.150867,-0.065237,0.032844,-0.088246,-0.073539,-0.12479,-0.179109,-0.26519,0.03889,-0.231894,-0.123707,-0.087705,-0.069117,-0.069929,-0.064064,-0.067583,0.127948,0.114413,0.189576,0.08572,0.034559,-0.050169,0.016603,0.368685,0.143197,0.19878,0.223503,0.217638,-0.053507,-0.038078,0.249399,0.07426,0.111345,0.080125,0.015971,-0.112518,-0.002075,-0.404417,-0.103225,-0.07417,-0.126414,-0.155198,-0.149694,-0.016332,0.636131,0.260137,0.372926,0.075072,0.210871,-0.0157,-0.065197,-0.047536,-0.088214,-0.110979,-0.01708,-0.191634,-0.069344,-0.043325,-0.211442,-0.17529,-0.161334,-0.185952,-0.191564,-0.13109,-0.001489,0.080266,0.030502,0.031986,0.011144,0.014626,0.012993,-0.001668,-0.007786,-0.007592,-0.007669,-0.007791,-0.007778,-0.007419,0.032704,-0.383785,0.179268,-0.366592,1,0,0,0,0,0,0,0,0,0,0
3,0.111354,0.017111,0.078087,0.063407,0.058196,-0.12777,-0.06888,0.094416,-0.022149,-0.007991,-0.057327,-0.109617,-0.192481,-0.19804,-0.260665,-0.156521,-0.121864,-0.103971,-0.104752,-0.099107,-0.005385,0.188224,0.175196,0.247549,0.147574,0.098325,0.016764,0.029098,0.338926,0.121864,0.175369,0.199169,0.193523,-0.06749,0.049597,0.276734,0.10814,0.143839,0.113786,0.052029,-0.071659,-0.008165,-0.387306,-0.097369,-0.069401,-0.119692,-0.1474,-0.142102,-0.063494,0.628081,0.266137,0.374712,0.087989,0.218712,0.000608,0.212458,0.017001,-0.022157,-0.04407,0.04632,-0.121711,-0.003992,-0.166454,-0.161835,-0.127034,-0.113599,-0.137297,-0.1427,-0.084485,-0.111974,0.062623,0.024505,0.025642,0.009677,0.012344,0.011093,0.012296,-0.004687,-0.004538,-0.004597,-0.00469,-0.00468,-0.004406,-0.005067,-0.026506,-0.709956,-0.059173,-0.467104,1,0,0,0,0,0,0,0,0,0,0
4,-0.10705,-0.037788,-0.054462,-0.060382,-0.27162,-0.204726,-0.189335,-0.132406,-0.116324,-0.172365,-0.23176,-0.325885,-0.3322,-0.292142,0.118297,0.157664,0.177989,0.177101,0.183514,0.289972,0.268956,-0.0148,0.067387,-0.046174,-0.102117,-0.194761,-0.180751,-0.079227,-0.24656,-0.185783,-0.158749,-0.165162,-0.461646,-0.328648,-0.325096,-0.191506,-0.150955,-0.185092,-0.255242,-0.395739,-0.323616,-0.281881,0.329338,0.361108,0.303982,0.272508,0.278527,0.367817,0.316808,-0.41113,-0.287801,-0.613489,-0.465,-0.712744,-0.472104,-0.390115,-0.044479,-0.069371,0.033303,-0.157563,-0.023846,-0.208386,-0.227767,0.03953,0.054791,0.027872,0.021736,0.087861,0.056637,0.066794,-0.093005,-0.090231,-0.129183,-0.122677,-0.125729,-0.122794,-0.122798,0.000364,0.000219,-8e-06,1.6e-05,0.000687,-0.000927,-0.000854,0.012742,-0.741798,-0.036799,-0.534297,1,0,0,0,0,0,0,0,0,0,0
5,0.068236,0.051809,0.045977,-0.162134,-0.096231,-0.081067,-0.084955,0.015844,-0.039367,-0.097883,-0.190614,-0.196835,-0.157371,-0.011178,0.038784,0.058808,0.057933,0.064251,0.169132,0.148428,0.127627,0.08097,-0.03091,-0.086024,-0.177298,-0.163495,-0.063473,-0.094189,0.059877,0.08651,0.080192,-0.211902,-0.080873,-0.077373,-0.231051,0.03995,0.006318,-0.062793,-0.201209,-0.130154,-0.089038,-0.076596,0.031299,-0.024981,-0.055989,-0.050059,0.037909,-0.012345,-0.011859,0.121503,-0.199362,-0.053073,-0.297148,-0.060071,0.020704,-0.052781,-0.024523,0.07663,-0.11141,0.020328,-0.16148,-0.180574,-0.134863,0.015035,-0.011485,-0.017531,0.047615,0.016854,0.02686,0.145915,0.002499,-0.032591,-0.02673,-0.029479,-0.026835,-0.026839,-0.026843,-0.00013,-0.000335,-0.000313,0.000291,-0.001163,-0.001097,0.010118,0.001101,-0.655693,0.105721,-0.511647,1,0,0,0,0,0,0,0,0,0,0
6,-0.015843,-0.021468,-0.222182,-0.158621,-0.143996,-0.147746,-0.185245,-0.053249,-0.109685,-0.19912,-0.20512,-0.167058,-0.026062,-0.082592,0.019312,0.018468,0.024562,0.125716,0.105747,0.085685,0.107997,-0.107904,-0.161059,-0.249088,-0.235775,-0.139309,-0.168933,-0.26465,0.025687,0.019593,-0.262119,-0.135747,-0.132372,-0.280587,-0.309086,-0.032437,-0.099091,-0.232588,-0.164058,-0.124403,-0.112403,-0.20812,-0.05428,-0.084185,-0.078467,0.006375,-0.042093,-0.041624,-0.047436,-0.309461,-0.168371,-0.403771,-0.175121,-0.097216,-0.16809,-0.30618,0.097558,-0.083798,0.043257,-0.132089,-0.150504,-0.106418,-0.080427,-0.025578,-0.031408,0.031423,0.001755,0.011405,0.126228,0.125968,-0.027237,-0.022688,-0.024822,-0.02277,-0.022772,-0.022776,-0.02286,-0.000159,-0.000142,0.000327,-0.000801,-0.000751,0.007955,0.015169,0.046811,-0.511814,0.130309,-0.428617,1,0,0,0,0,0,0,0,0,0,0
7,-0.007024,-0.257655,-0.178287,-0.160025,-0.164707,-0.211532,-0.244778,-0.070472,-0.18215,-0.189642,-0.142114,0.033948,-0.036641,-0.087212,-0.001054,0.006556,0.132866,0.107932,0.08288,0.110741,0.224995,-0.066375,-0.176297,-0.159674,-0.039216,-0.076208,-0.195729,-0.166697,-0.007609,-0.359383,-0.201582,-0.197368,-0.382444,-0.418031,-0.436176,-0.083232,-0.249929,-0.164356,-0.114839,-0.099855,-0.219376,-0.257421,-0.037343,-0.030202,0.07574,0.015218,0.015803,0.008546,0.081827,0.176179,-0.117765,0.167751,0.26503,0.176531,0.004097,0.072813,-0.22646,-0.067806,-0.286761,-0.309756,-0.254705,-0.22225,-0.266462,-0.007281,0.071176,0.03413,0.046181,0.18956,0.189235,0.171228,0.021537,0.011435,0.021148,0.021135,0.021119,0.020721,0.020511,8.2e-05,0.0023,-0.00304,-0.0028,0.03841,0.072561,0.067967,0.009356,-0.558549,0.124708,-0.363076,1,0,0,0,0,0,0,0,0,0,0
8,-0.2205,-0.150673,-0.134607,-0.138727,-0.179922,-0.209171,0.020598,-0.098252,-0.104843,-0.063029,0.091866,0.029764,-0.014727,0.209686,0.006694,0.11782,0.095883,0.073843,0.098355,0.198872,0.107212,-0.096707,-0.082082,0.023894,-0.008651,-0.113803,-0.088262,0.128428,-0.309483,-0.170653,-0.166946,-0.329772,-0.36108,-0.377044,0.063647,-0.146657,-0.071372,-0.027807,-0.014624,-0.119777,-0.153248,0.290842,0.006282,0.099488,0.046242,0.046757,0.040372,0.104843,0.254178,-0.258606,-0.007415,0.078169,0.000309,-0.151394,-0.09094,0.34934,0.13958,-0.053052,-0.073282,-0.024849,0.003703,-0.035193,0.145546,0.069025,0.036432,0.047034,0.173177,0.17289,0.157048,0.041001,-0.004121,-0.000159,-0.000164,-0.000171,-0.000333,-0.000418,0.011747,0.000905,-0.001274,-0.001176,0.015636,0.029568,0.027694,0.004778,-0.132819,-0.712913,-0.160459,-0.492775,1,0,0,0,0,0,0,0,0,0,0
9,0.081518,0.100275,0.095465,0.047372,0.013226,0.281467,0.194778,-0.007695,0.04112,0.221951,0.14945,0.097509,0.359498,0.434403,0.129732,0.104122,0.078392,0.107008,0.224356,0.117348,0.082119,0.017073,0.140793,0.1028,-0.019959,0.009859,0.26283,0.147406,0.162075,0.166403,-0.023686,-0.060237,-0.078873,0.435606,0.074905,0.087891,0.138749,0.154139,0.031381,-0.007695,0.510752,0.404586,0.108811,0.046651,0.047252,0.039797,0.115063,0.289402,0.178787,0.293249,0.393163,0.302267,0.125163,0.19574,0.709738,0.382703,-0.224886,-0.248503,-0.191961,-0.158628,-0.204037,0.006964,-0.100946,-0.03805,-0.025673,0.121591,0.121257,0.102762,-0.032716,0.119056,0.011712,0.011696,0.011676,0.011197,0.010944,0.0469,-0.002209,-0.006439,-0.006149,0.043538,0.084715,0.079177,0.011447,0.08041,-0.117267,-0.594704,0.073496,-0.536215,1,0,0,0,0,0,0,0,0,0,0
10,0.018135,0.013485,-0.033016,-0.066032,0.193328,0.10951,0.04313,0.047199,0.222043,0.151942,0.101721,0.355036,0.427461,0.433623,-0.024762,-0.04964,-0.021972,0.091491,-0.011974,-0.046036,-0.17217,0.119624,0.082888,-0.035806,-0.006975,0.237621,0.126018,0.091723,0.004185,-0.17961,-0.214951,-0.232971,0.264475,-0.084283,-0.152059,0.049175,0.064055,-0.054639,-0.092421,0.408861,0.30621,0.22274,-0.060103,-0.059521,-0.066729,0.006045,0.174612,0.067659,-0.185307,0.096606,0.008719,-0.162521,-0.094281,0.4027,0.086492,0.11881,-0.022836,0.031834,0.064064,0.020159,0.224174,0.119836,-0.013569,0.011968,0.154355,0.154032,0.13615,0.005157,0.151905,0.167963,-1.2e-05,-2.8e-05,-0.000407,-0.000607,0.0278,-0.010998,-0.010492,0.000229,0.039483,0.072015,0.067639,0.01413,0.068613,0.131577,0.014991,-0.700202,0.109937,-0.49232,1,0,0,0,0,0,0,0,0,0,0
11,-0.004394,-0.048333,-0.079529,0.16554,0.08634,0.023617,0.135442,0.16521,0.098972,0.051518,0.290875,0.35931,0.365132,0.228153,-0.023507,0.002636,0.109847,0.012083,-0.020102,-0.139286,-0.072279,-0.034712,-0.146866,-0.119624,0.111495,0.006042,-0.026363,0.038886,-0.173668,-0.207062,-0.224088,0.245948,-0.083594,-0.147635,0.248694,0.01406,-0.098094,-0.133794,0.339867,0.242872,0.164002,0.20849,0.000549,-0.006261,0.062503,0.221781,0.120722,-0.118305,0.249902,-0.083044,-0.244849,-0.180369,0.289228,-0.009557,0.020981,0.085791,0.051658,0.082112,0.040625,0.233399,0.13481,0.008756,0.309162,0.134542,0.134237,0.11734,-0.006435,0.132227,0.1474,-0.081613,-1.1e-05,-0.000265,-0.0004,0.018704,-0.007388,-0.007048,-0.00948,0.026399,0.048277,0.045334,0.009349,0.045989,0.088333,0.067546,-0.255658,-0.573517,-0.184547,-0.43138,1,0,0,0,0,0,0,0,0,0,0
12,-0.044051,-0.075326,0.170366,0.090964,0.028082,0.140191,0.180277,-0.066406,-0.113981,0.125985,0.194593,0.20043,0.063102,0.073234,0.02621,0.133693,0.035681,0.003414,-0.116073,-0.048896,-0.059138,-0.112439,-0.085128,0.146578,0.040857,0.00837,0.073785,0.100215,-0.033478,-0.050548,0.420683,0.090304,0.0261,0.423436,0.675625,-0.112439,-0.14823,0.326635,0.229393,0.150323,0.194924,0.337978,-0.006828,0.062111,0.221795,0.120478,-0.119157,0.249987,0.045592,-0.162216,-0.097572,0.373218,0.073675,0.10429,0.169264,0.319367,0.030531,-0.011061,0.182203,0.083364,-0.04301,0.258159,0.110054,-0.000306,-0.017246,-0.141336,-0.002321,0.012891,-0.216704,-0.015143,-0.000259,-0.000396,0.01905,-0.00751,-0.007163,-0.009639,0.058599,0.02227,0.019274,-0.017356,0.019941,0.063045,0.041885,0.033859,-0.108003,-0.772584,-0.403287,-0.59526,1,0,0,0,0,0,0,0,0,0,0
13,-0.028468,0.195163,0.122891,0.065656,0.167698,0.204184,0.145545,-0.043303,0.175115,0.237563,0.242876,0.11788,0.127101,0.049718,0.097832,0.00862,-0.020749,-0.129507,-0.068362,-0.077684,-0.084701,0.024859,0.235759,0.139531,0.109961,0.169502,0.193559,0.144042,-0.015537,0.41338,0.112667,0.054229,0.415886,0.645431,0.478335,-0.032577,0.399648,0.311138,0.239167,0.279764,0.409972,0.256107,0.062749,0.208094,0.115875,-0.102243,0.233754,0.047713,0.027866,0.05884,0.487356,0.214709,0.242575,0.301716,0.43834,0.382708,-0.037857,0.138053,0.048089,-0.066938,0.207188,0.072382,0.058531,-0.015419,-0.128366,-0.001834,0.012012,-0.196967,-0.013504,-0.138589,-7.1e-05,0.009994,-0.003753,-0.003573,-0.004855,0.030464,0.030594,-0.00155,-0.02051,-0.001205,0.021104,0.010152,0.005999,0.008549,-0.1174,-0.966122,-0.327122,-0.602367,1,0,0,0,0,0,0,0,0,0,0
14,0.222046,0.150287,0.093456,0.194775,0.231003,0.17278,0.194477,0.216871,0.278876,0.284151,0.16004,0.169197,0.092362,0.1686,-0.08858,-0.117741,-0.225728,-0.165017,-0.174273,-0.18124,-0.178552,0.209406,0.11386,0.084499,0.143618,0.167505,0.118338,0.122817,0.425878,0.127296,0.069271,0.428367,0.656285,0.490372,0.347053,0.429163,0.34128,0.269819,0.310128,0.439414,0.286639,0.333218,0.144315,0.05275,-0.163822,0.169794,-0.014929,-0.034636,-0.01264,0.42548,0.154765,0.182434,0.241155,0.376811,0.321573,0.325853,0.174664,0.085337,-0.028875,0.243309,0.109459,0.095705,0.110984,-0.112147,0.013488,0.027237,-0.180262,0.001901,-0.122297,-0.124783,0.009576,-0.003503,-0.003333,-0.004552,0.029052,0.029176,0.028705,-0.018039,0.000328,0.021555,0.011134,0.007182,0.009609,0.011045,-0.045181,-0.717341,-0.071753,-0.491066,1,0,0,0,0,0,0,0,0,0,0
15,-0.064704,-0.115947,-0.024589,0.008077,-0.044422,-0.024859,-0.025936,0.055909,0.060666,-0.051243,-0.042987,-0.112268,-0.043525,-0.091627,-0.026295,-0.123665,-0.068922,-0.077268,-0.08355,-0.081127,-0.073768,-0.086153,-0.112627,-0.05932,-0.037782,-0.082114,-0.078076,-0.073768,-0.269227,-0.321547,0.002244,0.207753,0.058153,-0.071076,-0.016782,-0.079242,-0.143677,-0.107332,0.009243,-0.128511,-0.086512,-0.097191,-0.082563,-0.277842,0.022974,-0.143588,-0.161357,-0.141524,-0.151844,-0.244099,-0.219151,-0.166203,-0.043884,-0.093691,-0.089832,-0.067755,-0.080544,-0.183527,0.061896,-0.058794,-0.071196,-0.057419,-0.059815,0.113283,0.12568,-0.061418,0.102835,-0.009152,-0.011393,-0.008052,-0.006338,-0.006256,-0.006846,0.009438,0.009498,0.00927,0.009899,0.008901,0.019187,0.014137,0.012222,0.013398,0.014094,0.013798,-0.039407,-0.893262,-0.16969,-0.570935,1,0,0,0,0,0,0,0,0,0,0
16,-0.05493,0.043001,0.078018,0.021741,0.042712,0.041558,0.171812,0.005099,-0.114862,-0.106012,-0.180277,-0.106589,-0.158152,-0.254639,-0.104376,-0.045695,-0.054641,-0.061375,-0.058778,-0.050889,-0.066666,-0.028379,0.028764,0.051851,0.004329,0.008658,0.013275,0.076863,-0.056084,0.291003,0.511299,0.350935,0.212408,0.270608,0.683207,-0.069071,-0.03011,0.094852,-0.052813,-0.007792,-0.01924,-0.254639,-0.20933,0.11313,-0.065415,-0.084463,-0.063203,-0.074266,-0.113034,0.026743,0.083501,0.214621,0.16123,0.165366,0.189032,0.363152,-0.110392,0.152689,0.023315,0.010021,0.02479,0.022221,0.099365,0.013289,-0.187271,-0.0112,-0.131244,-0.133647,-0.130066,-0.021347,0.000134,-0.000827,0.025658,0.025755,0.025384,0.026407,0.034247,0.016729,0.008517,0.005402,0.007314,0.008446,0.007965,-0.005656,-0.007522,-0.904338,-0.521663,-0.260394,1,0,0,0,0,0,0,0,0,0,0
17,0.101742,0.138121,0.079655,0.101442,0.100243,0.235566,0.167904,-0.124629,-0.115434,-0.19259,-0.116034,-0.169603,-0.269846,-0.31582,0.060965,0.051671,0.044675,0.047373,0.055568,0.039178,0.003998,0.059366,0.083353,0.033981,0.038478,0.043275,0.109338,0.108838,0.360595,0.589465,0.422859,0.278941,0.339407,0.768063,0.374787,0.040477,0.170303,0.01689,0.063664,0.051771,-0.19279,-0.166105,0.335009,0.149515,0.129726,0.151814,0.14032,0.100043,-0.05317,0.058966,0.195189,0.13972,0.144018,0.168604,0.349501,0.273844,0.27332,0.138911,0.1251,0.140443,0.137775,0.217921,0.115773,-0.208365,-0.025442,-0.150158,-0.152654,-0.148933,-0.035983,-0.194587,-0.001255,0.033344,0.033471,0.032986,0.034322,0.044564,0.053711,-0.010729,-0.014798,-0.012299,-0.010821,-0.01145,-0.029244,-0.018181,0.044472,-0.897406,-0.207116,-0.456762,1,0,0,0,0,0,0,0,0,0,0
18,0.031186,-0.018934,-0.000257,-0.001285,0.114721,0.056718,0.030329,0.007882,-0.05826,0.007368,-0.038554,-0.124488,-0.163899,-0.331396,-0.007968,-0.013965,-0.011652,-0.004627,-0.018677,-0.048835,0.021076,0.020562,-0.021762,-0.017906,-0.013794,0.042838,0.04241,0.08739,0.196199,0.053376,-0.069998,-0.018163,0.349302,0.012166,0.003941,0.111293,-0.02022,0.019877,0.009681,-0.199968,-0.177093,-0.319144,-0.159015,-0.175979,-0.157045,-0.166897,-0.201425,-0.332767,-0.261655,0.116777,0.069226,0.072911,0.093987,0.249061,0.184204,0.045751,-0.115222,-0.127062,-0.113909,-0.116197,-0.047491,-0.135057,-0.251758,0.156811,0.049898,0.047758,0.050948,0.147774,0.011811,0.020932,0.011771,0.011814,0.011649,0.012104,0.015588,0.018701,0.018456,-0.001384,-0.000534,-3.1e-05,-0.000245,-0.006299,-0.002535,-0.002555,-0.03089,-0.59628,-0.19605,-0.311481,1,0,0,0,0,0,0,0,0,0,0
19,-0.056012,-0.035139,-0.036288,0.093353,0.028533,-0.000957,-0.04931,-0.073917,-0.000574,-0.051895,-0.147929,-0.191973,-0.379159,-0.331477,-0.006702,-0.004117,0.003734,-0.011968,-0.045671,0.032458,0.139504,-0.047299,-0.04299,-0.038395,0.024894,0.024416,0.074683,0.071427,-0.15961,-0.297486,-0.239559,0.1711,-0.205665,-0.214857,-0.372648,-0.146972,-0.102162,-0.113556,-0.347849,-0.322285,-0.481034,-0.47931,-0.018958,0.002202,-0.008809,-0.047395,-0.194175,-0.114705,-0.010436,-0.05314,-0.049023,-0.025469,0.147834,0.075353,-0.079374,-0.172441,-0.013231,0.001468,-0.001089,0.075693,-0.022166,-0.152585,-0.062863,-0.11948,-0.121872,-0.118307,-0.010099,-0.162044,-0.151851,-0.090714,9.4e-05,-0.000265,0.000725,0.008311,0.015085,0.014552,0.014549,0.00185,0.002945,0.00248,-0.010699,-0.002506,-0.002549,-0.001885,-0.064156,-0.47009,-0.043161,-0.297715,1,0,0,0,0,0,0,0,0,0,0
20,0.026799,0.025324,0.191774,0.108549,0.070686,0.008605,-0.091584,0.094166,0.028274,-0.095026,-0.151575,-0.391907,-0.330687,-0.088757,0.003319,0.0134,-0.006761,-0.050033,0.050279,0.187717,0.143585,0.005532,0.011433,0.092691,0.092076,0.156615,0.152436,0.07548,-0.177022,-0.102648,0.424607,-0.05913,-0.070932,-0.273524,-0.53291,0.057532,0.042903,-0.257911,-0.225088,-0.42891,-0.426697,-0.276966,0.027168,0.013031,-0.036511,-0.224965,-0.122932,0.010941,0.001721,0.005286,0.035527,0.258034,0.164975,-0.033683,-0.153173,-0.21132,0.018873,0.01559,0.114172,-0.011472,-0.178919,-0.063724,-0.078427,-0.00307,0.001506,0.140437,-0.054648,-0.041561,0.036934,0.189934,-0.002065,0.003627,0.047255,0.08622,0.083154,0.083135,0.083786,0.006298,0.003618,-0.072179,-0.025053,-0.025303,-0.021484,0.017884,-0.055206,-0.4578,0.066528,-0.385127,1,0,0,0,0,0,0,0,0,0,0
21,-0.001111,0.124248,0.061568,0.033052,-0.013702,-0.089158,-0.06379,-0.049625,-0.142487,-0.185075,-0.366077,-0.31997,-0.137765,-0.209425,0.007592,-0.007592,-0.040181,0.035367,0.138876,0.105638,0.039441,0.004444,0.065642,0.065179,0.113786,0.110638,0.05268,0.031664,0.056013,0.453106,0.088788,0.0799,-0.072678,-0.268031,-0.102583,-0.011017,-0.237571,-0.212851,-0.366355,-0.364688,-0.251921,-0.252754,-0.010647,-0.047959,-0.18989,-0.113045,-0.012221,-0.019165,-0.082585,0.022776,0.190353,0.120267,-0.029349,-0.119341,-0.163133,-0.126655,-0.002472,0.071773,-0.022853,-0.148963,-0.062206,-0.07328,-0.126279,0.003447,0.10808,-0.038845,-0.028989,0.030129,0.145358,0.011251,0.000782,0.006778,0.012134,0.011712,0.01171,0.011799,0.011815,-0.000368,-0.010786,-0.004309,-0.004343,-0.003818,0.001592,-0.003089,-0.015762,-0.551957,-0.126869,-0.415321,1,0,0,0,0,0,0,0,0,0,0
22,0.140784,0.070392,0.038367,-0.014141,-0.098882,-0.070392,-0.06093,-0.104288,-0.152118,-0.355392,-0.303611,-0.098986,-0.179463,-0.311514,-0.017052,-0.053652,0.031193,0.147439,0.110111,0.035768,0.025058,0.068728,0.068209,0.122796,0.119261,0.054172,0.030569,0.050533,0.445955,0.036808,0.026826,-0.144527,-0.363918,-0.178112,-0.005719,-0.25443,-0.226669,-0.399062,-0.39719,-0.270547,-0.271483,-0.413618,-0.041903,-0.201298,-0.114998,-0.001768,-0.009566,-0.08079,-0.155965,0.188197,0.109487,-0.058539,-0.159604,-0.208785,-0.167818,0.002495,0.083381,-0.022889,-0.164517,-0.067084,-0.07952,-0.139042,-0.106842,0.117508,-0.047496,-0.036427,0.029965,0.159373,0.008764,-0.105039,0.01351,0.025576,0.024627,0.024621,0.024822,0.024857,0.025005,-0.023472,-0.008879,-0.008956,-0.007773,0.004417,-0.00613,-0.00638,0.057906,-0.728297,-0.270525,-0.301567,1,0,0,0,0,0,0,0,0,0,0
23,-0.059216,-0.086157,-0.130328,-0.201615,-0.177649,-0.169689,-0.150446,-0.040236,-0.211237,-0.167677,0.004461,-0.06324,-0.174325,-0.148697,-0.030789,0.040585,0.138375,0.106974,0.044434,0.035425,0.075398,-0.000437,0.045484,0.04251,-0.012246,-0.032101,-0.015307,0.075136,-0.344189,-0.352586,-0.496734,-0.681293,-0.524987,-0.379964,-0.43813,0.023354,-0.121669,-0.120094,-0.013558,-0.014345,-0.133914,-0.120882,-0.134089,-0.06149,0.033763,0.027203,-0.032713,-0.095953,-0.058779,-0.066214,-0.207563,-0.292583,-0.333955,-0.299493,-0.156219,-0.071112,-0.089398,-0.20854,-0.126576,-0.137038,-0.187109,-0.160022,-0.164031,-0.138807,-0.129496,-0.073645,0.035218,-0.091479,-0.187215,-0.154734,0.003597,0.003314,0.003313,0.003373,0.003383,0.003427,0.003429,0.004351,0.004328,0.00468,0.008315,0.00517,0.005096,0.0051,0.02088,-0.745986,-0.182213,-0.292982,1,0,0,0,0,0,0,0,0,0,0
