,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
4968,0.00616,0.013576,0.01555,-0.006579,-0.020215,-0.039114,0.002572,0.005173,0.008164,-0.003409,-0.008223,-0.014114,0.004187,0.009928,0.004067,-0.018331,-0.059777,-0.097306,0.002661,0.008433,0.015849,-0.000299,0.000897,0.000957,0.003091,0.008823,0.014437,0.001958,0.011338,0.013177,-0.00034,-0.004006,-0.009161,-0.000669,-0.002369,-0.003784,0.094835,-0.963267,-0.484865,-0.017275,1,0,0,0,0,0,0,0,0,0,0
4969,0.002182,0.008997,0.010103,-0.005171,-0.021969,-0.037781,0.001315,0.004274,0.007204,-0.002481,-0.007831,-0.012464,0.002869,0.003826,-0.003677,-0.026393,-0.058436,-0.093856,0.00275,0.009684,0.015543,0.001046,0.001375,0.001345,0.003395,0.008751,0.013141,0.008715,0.010177,0.012566,-0.001699,-0.006242,-0.009751,-0.001217,-0.002341,-0.003861,0.093039,-0.96377,-0.480649,-0.002471,1,0,0,0,0,0,0,0,0,0,0
4970,0.005231,0.007204,0.008997,-0.008459,-0.02735,-0.036497,0.001285,0.004274,0.006666,-0.002331,-0.00822,-0.01088,0.00287,-0.002989,-0.00822,-0.015035,-0.052548,-0.088925,0.003019,0.010432,0.014079,0.000149,0.000209,0.000299,0.002335,0.007947,0.010608,0.00066,0.002499,0.011399,-0.001956,-0.007096,-0.008686,-0.000477,-0.001888,-0.003906,0.092461,-0.962886,-0.477235,0.018944,1,0,0,0,0,0,0,0,0,0,0
4971,0.001582,0.002687,0.001523,-0.00833,-0.024124,-0.028274,0.001672,0.004598,0.0063,-0.003015,-0.007643,-0.009614,-0.001911,-0.009405,-0.018869,-0.016988,-0.052368,-0.095808,0.003911,0.009763,0.01236,0.000179,0.000149,6e-05,0.003018,0.007403,0.009222,0.000801,0.003187,0.019632,-0.002567,-0.006048,-0.007179,-0.000642,-0.00215,-0.005254,0.092014,-0.962477,-0.468187,0.040908,1,0,0,0,0,0,0,0,0,0,0
4972,0.000388,0.002177,-0.009634,-0.010529,-0.019656,-0.018791,0.001312,0.003698,0.006114,-0.002863,-0.005518,-0.007516,-0.003937,-0.009157,-0.04307,-0.020461,-0.05676,-0.090315,0.00349,0.007129,0.009932,-0.000119,-3e-05,-0.000358,0.002585,0.005241,0.006883,0.001034,0.009916,0.014939,-0.002513,-0.004079,-0.00463,-0.000752,-0.00274,-0.006496,0.092015,-0.962349,-0.442349,0.052401,1,0,0,0,0,0,0,0,0,0,0
4973,0.000715,-0.000447,-0.023619,-0.005242,-0.009382,-0.007655,0.001608,0.003306,0.005987,-0.001757,-0.003723,-0.004795,-0.003544,-0.012986,-0.081461,-0.014863,-0.058199,-0.08027,0.002353,0.004944,0.007714,8.9e-05,0.0,-0.000238,0.001793,0.003608,0.004435,0.001347,0.017753,0.002251,-0.000934,-0.002047,-0.002206,-0.000738,-0.00379,-0.007997,0.092837,-0.963274,-0.400684,0.061802,1,0,0,0,0,0,0,0,0,0,0
4974,0.001072,-0.010718,-0.037841,-0.00387,-0.003007,-0.007235,0.000774,0.003186,0.005329,-0.000893,-0.002888,-0.0039,-0.001667,-0.035519,-0.117513,-0.021377,-0.054871,-0.074997,0.00128,0.004079,0.006044,0.0,-0.000327,-0.000298,0.000858,0.002498,0.003549,0.007518,0.012533,-0.011328,-0.000615,-0.001158,-0.001031,-0.001227,-0.004935,-0.008768,0.093966,-0.963864,-0.362448,0.068387,0,1,0,0,0,0,0,0,0,0,0
4975,-0.00223,-0.025368,-0.051182,-0.000268,0.001457,-0.002052,0.000922,0.003599,0.005621,-0.001071,-0.002141,-0.004104,-0.007762,-0.076134,-0.165264,-0.021918,-0.043955,-0.062186,0.001309,0.004074,0.00571,-8.9e-05,-0.000327,-0.000268,0.000955,0.00178,0.003823,0.008871,-0.006608,-0.02962,-0.000491,-0.000648,-0.00036,-0.001803,-0.005965,-0.009399,0.094509,-0.96396,-0.313221,0.072864,0,1,0,0,0,0,0,0,0,0,0
4976,-0.009543,-0.036627,-0.075217,0.00113,-0.003092,-0.000505,0.001486,0.003627,0.006035,-0.000922,-0.001932,-0.007076,-0.026043,-0.10792,-0.215691,-0.011535,-0.031633,-0.038352,0.001486,0.003449,0.006332,-0.000238,-0.000208,-0.000327,0.000682,0.001732,0.006717,-0.003861,-0.027688,-0.05188,-4.8e-05,7.8e-05,-0.000837,-0.001873,-0.005667,-0.008757,0.094898,-0.965433,-0.256864,0.06662,0,1,0,0,0,0,0,0,0,0,0
4977,-0.013591,-0.039405,-0.082855,0.000595,-0.002914,-0.00232,0.00119,0.003212,0.006721,-0.000149,-0.002112,-0.010766,-0.04232,-0.13145,-0.247851,-0.010498,-0.028729,-0.028164,0.001279,0.002914,0.007494,0.0,5.9e-05,-0.001041,0.000143,0.002185,0.009658,-0.011617,-0.034629,-0.058273,-0.000109,0.000179,-0.001632,-0.002286,-0.00572,-0.008162,0.095849,-0.965639,-0.201714,0.065026,0,1,0,0,0,0,0,0,0,0,0
4978,-0.013522,-0.052182,-0.076247,-0.004825,-0.002234,-0.006404,0.000953,0.003366,0.008161,-0.000864,-0.006016,-0.015786,-0.039643,-0.147609,-0.259091,-0.00962,-0.016351,-0.031154,0.000685,0.003574,0.00959,3e-05,-8.9e-05,-0.003098,0.000909,0.005902,0.012578,-0.012236,-0.036473,-0.040462,0.000237,-0.000689,-0.002705,-0.001533,-0.004663,-0.007382,0.097024,-0.966643,-0.15167,0.07699,0,1,0,0,0,0,0,0,0,0,0
4979,-0.012342,-0.055896,-0.076764,0.001312,0.001908,-0.003011,0.001073,0.004591,0.010434,-0.001103,-0.009778,-0.014965,-0.049666,-0.166348,-0.286011,-0.008645,-0.008079,-0.069252,0.000954,0.005545,0.012431,3e-05,-0.001073,-0.00468,0.001138,0.008629,0.010145,-0.01082,-0.034521,0.023786,5.4e-05,-0.001788,-0.003227,-0.001949,-0.004433,-0.008508,0.098772,-0.96699,-0.086723,0.12191,0,1,0,0,0,0,0,0,0,0,0
4980,-0.026355,-0.050444,-0.084253,0.001282,-0.002892,-0.025103,0.001342,0.006142,0.013207,-0.004055,-0.013833,-0.014191,-0.058405,-0.169997,-0.331467,0.001908,-0.012909,-0.108104,0.001938,0.00796,0.015592,-0.000149,-0.00316,-0.007573,0.00386,0.010542,0.006462,-0.01344,-0.017433,0.08294,-0.000987,-0.003016,-0.003434,-0.001202,-0.00394,-0.015175,0.097649,-0.966268,0.003366,0.160163,0,1,0,0,0,0,0,0,0,0,0
4981,-0.01723,-0.038132,-0.071995,-0.000687,-0.005614,-0.045627,0.00218,0.008033,0.015856,-0.004628,-0.009824,-0.013467,-0.058378,-0.17824,-0.31554,-0.001344,-0.062618,-0.083312,0.002658,0.009555,0.017498,-0.000956,-0.004569,-0.011735,0.003637,0.005155,0.00163,-0.01028,0.048124,0.06852,-0.000865,-0.002321,-0.002219,-0.001297,-0.00542,-0.021512,0.094984,-0.965567,0.043996,0.121904,0,1,0,0,0,0,0,0,0,0,0
4982,-0.006906,-0.040809,-0.073098,-0.003498,-0.025771,-0.059375,0.002631,0.009716,0.015756,-0.005172,-0.005531,-0.010763,-0.053456,-0.215377,-0.313409,-0.013513,-0.108974,-0.06658,0.003378,0.011032,0.016952,-0.002063,-0.006488,-0.013992,0.003059,-0.001033,-0.003294,0.006288,0.106941,0.076937,-0.001197,-0.001623,-0.00131,-0.001483,-0.01294,-0.026484,0.092194,-0.964469,0.099542,0.10692,0,1,0,0,0,0,0,0,0,0,0
4983,-0.014066,-0.048077,-0.088147,-0.00144,-0.041629,-0.071501,0.003239,0.011097,0.015326,-3e-05,-0.003689,-0.009388,-0.066762,-0.204666,-0.313777,-0.047987,-0.068772,-0.050267,0.003539,0.011517,0.015686,-0.00156,-0.008758,-0.020724,-0.001544,-0.005085,-0.011339,0.052352,0.072838,0.079245,-0.000278,-0.000172,0.000349,-0.002734,-0.019327,-0.030371,0.093507,-0.95775,0.155655,0.103441,0,1,0,0,0,0,0,0,0,0,0
4984,-0.019983,-0.052436,-0.09724,-0.020944,-0.05472,-0.089938,0.003876,0.009946,0.014003,-0.000331,-0.005589,-0.009706,-0.095858,-0.19439,-0.299683,-0.047869,-0.005259,-0.015235,0.004147,0.010097,0.013973,-0.002885,-0.010427,-0.028787,-0.002566,-0.004838,-0.019046,0.048715,0.018558,0.044615,-0.00016,0.000165,0.00137,-0.009101,-0.023136,-0.032101,0.094432,-0.950538,0.212344,0.115848,0,1,0,0,0,0,0,0,0,0,0
4985,-0.014096,-0.054249,-0.093832,-0.019325,-0.04926,-0.081659,0.003997,0.008235,0.01115,-0.003336,-0.009047,-0.009798,-0.042317,-0.151657,-0.238306,0.027049,0.045593,0.028552,0.003847,0.008025,0.011451,-0.004328,-0.01632,-0.03288,-0.000981,-0.007249,-0.02306,-0.028195,-0.021775,0.004983,0.000267,0.000796,0.001316,-0.007725,-0.018933,-0.02668,0.095486,-0.944976,0.249958,0.11944,0,1,0,0,0,0,0,0,0,0,0
4986,-0.018337,-0.063083,-0.104017,-0.014435,-0.049608,-0.080009,0.002071,0.006122,0.008703,-0.001921,-0.006032,-0.006392,-0.05615,-0.161308,-0.228832,0.015546,0.005582,-0.012665,0.002101,0.005972,0.009003,-0.003211,-0.021548,-0.034362,-0.00129,-0.015479,-0.027938,-0.001964,0.024059,0.038219,5.7e-05,0.001252,0.001533,-0.006263,-0.015148,-0.020573,0.096514,-0.937747,0.285011,0.130535,0,1,0,0,0,0,0,0,0,0,0
4987,-0.021744,-0.061243,-0.10593,-0.015446,-0.047777,-0.095193,0.002159,0.005069,0.007768,-0.003779,-0.004529,-0.004529,-0.052995,-0.139461,-0.196415,0.002969,-0.014036,-0.040699,0.002069,0.005488,0.007078,-0.008758,-0.025283,-0.033471,-0.004965,-0.020743,-0.028846,0.00837,0.035072,0.033789,0.000465,0.000977,0.002491,-0.004808,-0.012442,-0.017914,0.096688,-0.931369,0.30842,0.136304,0,1,0,0,0,0,0,0,0,0,0
