,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
3297,0.019905,0.07118,0.129153,0.010716,0.031665,0.046909,0.021164,0.070966,0.115972,0.004474,0.009993,0.017119,0.019824,0.067965,0.126126,0.01018,0.026227,0.041417,0.023843,0.07702,0.125349,0.003349,0.004983,0.016208,-0.001148,-0.005042,-0.000931,-0.00054,-0.00565,-0.005691,-0.004392,-0.009768,-0.015063,7.3e-05,0.004845,0.004526,0.063092,-1.046403,-0.083562,-1.075104,1,0,0,0,0,0,0,0,0,0,0
3298,0.022966,0.079644,0.135383,0.010424,0.029746,0.041832,0.02661,0.077044,0.116169,0.003135,0.011523,0.015302,0.023153,0.076455,0.127692,0.009808,0.023957,0.031836,0.027307,0.081573,0.126513,0.001393,0.008307,0.017472,-0.001746,-0.003224,0.00221,-0.000601,-0.005998,-0.010482,-0.001118,-0.007211,-0.016706,-0.00041,0.004772,0.011716,0.060758,-1.039478,-0.07983,-1.059105,1,0,0,0,0,0,0,0,0,0,0
3299,0.028348,0.086386,0.142546,0.01054,0.0258,0.032344,0.023226,0.068282,0.112025,0.002387,0.009521,0.013302,0.025023,0.083248,0.133266,0.006249,0.021456,0.020705,0.025908,0.07429,0.131684,0.000241,0.011479,0.017352,-0.002151,0.001964,0.004325,-0.004514,-0.004555,-0.012219,-0.004293,-0.00963,-0.032529,0.005221,0.004899,0.014202,0.049104,-1.026751,-0.076254,-1.039073,1,0,0,0,0,0,0,0,0,0,0
3300,0.028302,0.083943,0.133993,0.008774,0.020839,0.024637,0.027178,0.066234,0.118156,0.005992,0.009764,0.013509,0.028248,0.079395,0.127011,0.007891,0.015756,0.014793,0.028329,0.073189,0.130782,0.006661,0.015809,0.026483,0.000671,0.006095,0.013129,-0.000884,-0.005361,-0.010254,-0.001802,-0.011179,-0.02001,-1e-05,0.006848,0.010198,0.045507,-1.027299,-0.068364,-1.03082,1,0,0,0,0,0,0,0,0,0,0
3301,0.029645,0.085773,0.122442,0.00646,0.013,0.014313,0.017798,0.061516,0.110594,0.001126,0.004905,0.007425,0.029887,0.079877,0.12011,0.007291,0.00654,0.006111,0.019969,0.07733,0.116572,0.004557,0.010427,0.020693,0.003441,0.005801,0.013317,0.000845,-0.006814,-0.008338,-0.003488,-0.026296,-0.0085,-0.00031,0.008955,0.003346,0.05287,-1.018482,-0.06269,-1.021892,1,0,0,0,0,0,0,0,0,0,0
3302,0.026028,0.076026,0.122229,0.005612,0.009406,0.008204,0.021271,0.07314,0.111219,0.002646,0.006387,0.004436,0.021298,0.068864,0.112075,0.000588,-0.000374,-0.000508,0.024905,0.082439,0.114961,0.004596,0.015259,0.01761,0.001988,0.009015,0.013212,-0.005315,-0.010203,-0.009292,-0.005895,-0.014662,-0.004727,0.007112,0.010438,0.015098,0.050735,-1.014065,-0.067146,-1.0199,1,0,0,0,0,0,0,0,0,0,0
3303,0.029625,0.06581,0.103212,0.000899,0.002195,0.000212,0.022087,0.070519,0.107947,0.001111,0.003597,-0.00164,0.02825,0.067953,0.101546,-0.001323,-0.001746,-0.003333,0.031953,0.070678,0.112206,0.001243,0.011374,0.006269,0.000361,0.007778,0.007983,-0.002298,-0.003801,-0.003635,-0.015298,0.00092,-0.006053,0.001823,-0.003289,0.002163,0.047669,-1.01018,-0.067792,-1.02232,1,0,0,0,0,0,0,0,0,0,0
3304,0.019605,0.064741,0.091108,0.002819,0.001645,-0.001253,0.028873,0.066073,0.100454,0.002558,0.000653,-0.003289,0.018587,0.060799,0.086513,0.000365,0.000235,-0.002454,0.02467,0.05644,0.094267,0.009189,0.011486,0.002141,0.006509,0.010608,0.005264,-0.002507,-0.001617,-0.00144,0.006507,0.014943,0.009357,0.001162,0.005119,0.005999,0.048514,-1.006032,-0.065007,-1.026191,1,0,0,0,0,0,0,0,0,0,0
3305,0.015971,0.052574,0.076777,-0.001527,-0.003469,-0.007585,0.018767,0.055395,0.084491,-0.000104,-0.005229,-0.006057,0.020424,0.053299,0.078045,-0.000777,-0.00233,-0.00321,0.013435,0.054075,0.0811,0.000802,-0.004193,-0.007119,0.000805,0.001005,-0.001132,0.001015,0.001178,0.004439,0.007808,0.001814,0.004735,-0.00549,-0.000803,-0.001366,0.054111,-1.005735,-0.067258,-1.032842,1,0,0,0,0,0,0,0,0,0,0
3306,0.028512,0.054409,0.065331,0.000359,-0.002487,-0.009,0.017948,0.051716,0.0771,-0.001769,-0.005641,-0.005256,0.02123,0.046486,0.06146,0.000641,-0.002,-0.002718,0.017897,0.05505,0.079869,0.001461,-0.007718,-0.007948,0.00323,-0.00202,-0.002646,-0.000131,4.3e-05,0.006039,0.000134,-0.004792,-0.004038,0.008624,0.0094,0.004936,0.054107,-1.006218,-0.064608,-1.039526,1,0,0,0,0,0,0,0,0,0,0
