,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
1911,0.001936,0.004705,0.004794,0.005003,0.00664,0.007712,-8.9e-05,-0.001012,-0.00932,-0.010333,-0.010333,-0.01075,-0.007385,-0.011048,-0.009916,-0.009708,-0.007772,-0.007355,-0.023227,-0.061342,-0.118486,-0.169733,-0.19686,-0.232891,0.002888,0.006134,0.007534,0.007564,0.007564,0.007176,6e-05,-0.000298,-0.003484,-0.008755,-0.009767,-0.010958,0.003424,-0.00536,-0.002531,-0.01471,-0.024418,-0.057769,-0.092102,-0.224077,-0.335922,-0.467242,-0.53314,-0.614165,0.046548,0.110881,0.156848,0.221255,0.252188,0.283763,0.000302,0.000938,0.006206,0.001977,0.000708,-0.000292,-0.010734,-0.051971,-0.094552,-0.243118,-0.381429,-0.727342,-0.00546,-0.00772,-0.010491,-0.01379,-0.005044,0.002796,0,0,0,1
1912,0.002763,0.002852,0.00306,0.004693,0.005763,0.006298,-0.000921,-0.009209,-0.010219,-0.010219,-0.010635,-0.010872,-0.003654,-0.002525,-0.002317,-0.000386,3e-05,-0.004307,-0.038023,-0.095028,-0.146152,-0.173214,-0.209158,-0.240051,0.003238,0.004634,0.004664,0.004664,0.004278,0.003713,-0.000356,-0.003535,-0.008793,-0.009803,-0.010991,-0.011169,-0.008763,-0.005941,-0.018091,-0.027775,-0.061045,-0.10394,-0.131655,-0.24323,-0.374232,-0.439971,-0.5208,-0.563368,0.064178,0.110034,0.174284,0.205142,0.236641,0.238724,0.000635,0.00589,0.001671,0.000405,-0.000592,-0.000709,-0.040544,-0.082409,-0.228477,-0.364462,-0.704559,-1.054587,-0.002222,-0.004947,-0.00819,0.000409,0.008117,0.014511,0,0,0,1
1913,8.9e-05,0.000297,0.001931,0.003001,0.003536,0.005081,-0.00829,-0.0093,-0.0093,-0.009716,-0.009954,-0.008528,0.001129,0.001337,0.003268,0.003684,-0.000654,-0.006299,-0.057019,-0.108155,-0.135223,-0.171176,-0.202077,-0.222549,0.001397,0.001426,0.001426,0.00104,0.000475,0.000149,-0.003179,-0.008438,-0.009449,-0.010637,-0.010815,-0.010815,0.002823,-0.00933,-0.019016,-0.052295,-0.0952,-0.141225,-0.111601,-0.242635,-0.308389,-0.389238,-0.431816,-0.470592,0.045867,0.110133,0.140998,0.172505,0.174588,0.186285,0.005256,0.001037,-0.000229,-0.001227,-0.001344,-0.003045,-0.041935,-0.18825,-0.324465,-0.665136,-1.015756,-1.415115,-0.00273,-0.005978,0.002635,0.010356,0.016762,0.02618,0,0,0,1
1914,0.000208,0.00184,0.002909,0.003443,0.004986,0.006025,-0.001009,-0.001009,-0.001425,-0.001662,-0.000237,0.003799,0.000208,0.002137,0.002552,-0.001781,-0.00742,-0.015789,-0.051078,-0.078116,-0.114027,-0.144894,-0.165343,-0.188077,3e-05,3e-05,-0.000356,-0.00092,-0.001247,-0.001514,-0.005253,-0.006262,-0.007449,-0.007628,-0.007628,-0.007657,-0.012139,-0.021814,-0.055055,-0.097912,-0.143885,-0.188581,-0.130885,-0.196565,-0.277322,-0.319852,-0.358584,-0.381704,0.064193,0.095024,0.126494,0.128575,0.140259,0.137733,-0.004215,-0.005479,-0.006476,-0.006593,-0.008292,-0.012511,-0.145158,-0.280297,-0.618276,-0.966125,-1.362328,-1.714111,-0.003223,0.005322,0.012982,0.019337,0.028681,0.032382,0,0,0,1
1915,0.001636,0.002707,0.003243,0.004789,0.005831,0.006574,0.0,-0.000416,-0.000654,0.000773,0.004819,0.010442,0.001934,0.00235,-0.001993,-0.007645,-0.016034,-0.025911,-0.0271,-0.063096,-0.094033,-0.11453,-0.137317,-0.156326,0.0,-0.000387,-0.000952,-0.001279,-0.001547,-0.002172,-0.001011,-0.002201,-0.00238,-0.00238,-0.00241,-0.000833,-0.009698,-0.043016,-0.085972,-0.132051,-0.176852,-0.232659,-0.065832,-0.146777,-0.189406,-0.228227,-0.2514,-0.27148,0.030902,0.062446,0.064531,0.076242,0.07371,0.07484,-0.001267,-0.002267,-0.002383,-0.004087,-0.008315,-0.012522,-0.137348,-0.480852,-0.834387,-1.237068,-1.594601,-2.043593,0.008685,0.016471,0.022929,0.032426,0.036187,0.040154,0,0,0,1
1916,0.001071,0.001606,0.003152,0.004193,0.004937,0.004788,-0.000416,-0.000654,0.000773,0.004818,0.010438,0.011777,0.000416,-0.003926,-0.009576,-0.017962,-0.027835,-0.038185,-0.035984,-0.066912,-0.087402,-0.110182,-0.129185,-0.13427,-0.000387,-0.000952,-0.001279,-0.001546,-0.002171,-0.003896,-0.00119,-0.001368,-0.001368,-0.001398,0.000178,0.000178,-0.033307,-0.07625,-0.122315,-0.167102,-0.222892,-0.279871,-0.080919,-0.123535,-0.162344,-0.18551,-0.205584,-0.191279,0.031534,0.033619,0.045326,0.042795,0.043924,0.029038,-0.000999,-0.001116,-0.002818,-0.007045,-0.011251,-0.012811,-0.342755,-0.69552,-1.097323,-1.454077,-1.90209,-2.341809,0.007768,0.014213,0.023689,0.027442,0.0314,0.038469,0,0,0,1
1917,0.000534,0.002078,0.003117,0.003859,0.003711,0.002939,-0.000237,0.001187,0.005225,0.010835,0.012171,0.010241,-0.004334,-0.009974,-0.018345,-0.028201,-0.038531,-0.049307,-0.030872,-0.051325,-0.074064,-0.093032,-0.098108,-0.101018,-0.000564,-0.000891,-0.001158,-0.001781,-0.003503,-0.006501,-0.000178,-0.000178,-0.000208,0.001366,0.001366,-0.000178,-0.042865,-0.088847,-0.133552,-0.189241,-0.246117,-0.298778,-0.042538,-0.081277,-0.104402,-0.124439,-0.110161,-0.095229,0.002081,0.013767,0.011241,0.012368,-0.002492,-0.012129,-0.000116,-0.001816,-0.006036,-0.010234,-0.01179,-0.011734,-0.348317,-0.745054,-1.09731,-1.539675,-1.97385,-2.327831,0.006363,0.01572,0.019426,0.023333,0.030314,0.041851,0,0,0,1
1918,0.001541,0.002579,0.00332,0.003172,0.002401,0.002371,0.001423,0.005454,0.011057,0.012391,0.010464,0.010671,-0.005632,-0.013991,-0.023833,-0.034149,-0.044909,-0.055462,-0.020424,-0.043131,-0.062072,-0.067141,-0.070046,-0.070432,-0.000326,-0.000593,-0.001215,-0.002935,-0.005929,-0.008508,0.0,-3e-05,0.001541,0.001541,0.0,0.001304,-0.045917,-0.090559,-0.14617,-0.202966,-0.255552,-0.304997,-0.038684,-0.061776,-0.081785,-0.067527,-0.052616,-0.018379,0.01167,0.009147,0.010272,-0.004566,-0.01419,-0.036473,-0.001697,-0.005911,-0.010103,-0.011657,-0.011601,-0.010873,-0.392837,-0.741629,-1.179646,-1.609552,-1.960053,-2.274128,0.009264,0.012934,0.016803,0.023715,0.035139,0.048763,0,0,0,1
1919,0.001035,0.001774,0.001626,0.000858,0.000828,0.000591,0.004022,0.00961,0.010941,0.009019,0.009226,0.009049,-0.008339,-0.018156,-0.028447,-0.039181,-0.049708,-0.055829,-0.022651,-0.041546,-0.046603,-0.049501,-0.049885,-0.047934,-0.000266,-0.000887,-0.002602,-0.005589,-0.008161,-0.010882,-3e-05,0.001538,0.001538,0.0,0.001301,0.00136,-0.044533,-0.100007,-0.156664,-0.209122,-0.258445,-0.290914,-0.023035,-0.042995,-0.028772,-0.013898,0.020256,0.055238,-0.002517,-0.001394,-0.016196,-0.025796,-0.048024,-0.069044,-0.004203,-0.008385,-0.009936,-0.009879,-0.009153,-0.009253,-0.342857,-0.77342,-1.196011,-1.540547,-1.849278,-2.039416,0.003607,0.007411,0.014205,0.025435,0.038827,0.051369,0,0,0,1
1920,0.000739,0.000591,-0.000177,-0.000207,-0.000443,-0.000739,0.005587,0.006917,0.004996,0.005202,0.005025,0.004996,-0.009814,-0.0201,-0.03083,-0.041354,-0.047472,-0.049601,-0.018888,-0.023943,-0.02684,-0.027224,-0.025273,-0.0188,-0.000621,-0.002335,-0.005321,-0.007892,-0.010612,-0.012119,0.001567,0.001567,3e-05,0.00133,0.001389,0.001508,-0.055453,-0.112089,-0.164528,-0.213833,-0.246289,-0.273129,-0.019953,-0.005735,0.009134,0.043275,0.078244,0.143688,0.001122,-0.013674,-0.023271,-0.045491,-0.066503,-0.107585,-0.00418,-0.00573,-0.005674,-0.004948,-0.005048,-0.00506,-0.429443,-0.850936,-1.194577,-1.502506,-1.692149,-1.869059,0.003794,0.01057,0.021771,0.035128,0.047637,0.053762,0,0,0,1
1921,-0.000148,-0.000916,-0.000945,-0.001181,-0.001477,-0.001565,0.001329,-0.000591,-0.000384,-0.000561,-0.000591,-0.000532,-0.010279,-0.021001,-0.031516,-0.03763,-0.039757,-0.048559,-0.005051,-0.007945,-0.008329,-0.00638,8.9e-05,0.005523,-0.001713,-0.004696,-0.007266,-0.009983,-0.01149,-0.012317,0.0,-0.001536,-0.000236,-0.000177,-5.9e-05,0.000532,-0.056593,-0.108991,-0.158259,-0.190691,-0.21751,-0.255524,0.014207,0.029064,0.06318,0.098122,0.163517,0.24371,-0.014785,-0.024375,-0.046577,-0.067574,-0.108625,-0.15214,-0.001549,-0.001493,-0.000767,-0.000867,-0.000879,-0.000447,-0.419257,-0.761075,-1.06737,-1.256008,-1.43198,-1.573595,0.00674,0.017882,0.031168,0.043611,0.049703,0.05371,0,0,0,1
1922,-0.000769,-0.000798,-0.001035,-0.001331,-0.001419,-0.001893,-0.001922,-0.001715,-0.001893,-0.001922,-0.001863,-0.001863,-0.010735,-0.021262,-0.027384,-0.029513,-0.038326,-0.035871,-0.002898,-0.003283,-0.001331,0.005146,0.010587,0.013012,-0.002987,-0.00556,-0.00828,-0.009788,-0.010616,-0.010853,-0.001538,-0.000237,-0.000177,-5.9e-05,0.000532,0.000562,-0.052461,-0.101787,-0.134258,-0.161109,-0.199169,-0.202658,0.014875,0.049031,0.084015,0.149487,0.229776,0.32624,-0.009601,-0.03183,-0.052851,-0.093951,-0.137519,-0.196692,5.7e-05,0.000783,0.000682,0.000671,0.001104,0.001163,-0.34468,-0.65354,-0.843757,-1.021202,-1.164003,-1.23803,0.011235,0.024632,0.03718,0.043322,0.047363,0.046196,0,0,0,1
1923,-3e-05,-0.000267,-0.000563,-0.000652,-0.001126,-0.001155,0.000207,3e-05,0.0,5.9e-05,5.9e-05,0.001363,-0.010547,-0.01668,-0.018813,-0.027642,-0.025183,-0.02536,-0.000385,0.00157,0.008058,0.01351,0.015939,0.029656,-0.002578,-0.005303,-0.006814,-0.007644,-0.007881,-0.007851,0.001304,0.001363,0.001481,0.002074,0.002103,0.004029,-0.049417,-0.081947,-0.108848,-0.146977,-0.150473,-0.165642,0.034219,0.069267,0.13486,0.215296,0.311938,0.381175,-0.02227,-0.04333,-0.084506,-0.128153,-0.187435,-0.202292,0.000727,0.000627,0.000615,0.001049,0.001109,0.001733,-0.312858,-0.505538,-0.68528,-0.82993,-0.904915,-0.935495,0.013571,0.026281,0.032503,0.036596,0.035414,0.03552,0,0,0,1
1924,-0.000237,-0.000534,-0.000623,-0.001097,-0.001127,-0.001216,-0.000178,-0.000208,-0.000148,-0.000148,0.001157,0.002046,-0.006139,-0.008274,-0.017112,-0.01465,-0.014828,-0.015006,0.001957,0.008452,0.013909,0.016341,0.030072,0.061507,-0.002728,-0.004241,-0.005071,-0.005308,-0.005279,-0.004864,5.9e-05,0.000178,0.000771,0.000801,0.002728,0.006495,-0.032563,-0.059491,-0.097658,-0.101158,-0.116342,-0.126366,0.035083,0.100743,0.18126,0.277999,0.347306,0.411096,-0.021081,-0.062298,-0.10599,-0.165331,-0.180203,-0.182547,-0.000101,-0.000112,0.000322,0.000382,0.001007,0.003925,-0.19404,-0.375052,-0.520722,-0.596237,-0.627033,-0.643035,0.012799,0.019066,0.023187,0.021997,0.022104,0.02141,0,0,0,1
1925,-0.000297,-0.000386,-0.00086,-0.00089,-0.000979,-0.001068,-3e-05,3e-05,3e-05,0.001335,0.002225,0.001424,-0.002136,-0.010975,-0.008513,-0.008691,-0.008869,-0.006941,0.006496,0.011954,0.014386,0.028119,0.05956,0.092663,-0.001513,-0.002343,-0.002581,-0.002551,-0.002136,-0.001364,0.000119,0.000712,0.000742,0.00267,0.006437,0.006674,-0.026933,-0.065107,-0.068607,-0.083794,-0.093819,-0.093078,0.065671,0.146201,0.242957,0.312276,0.376078,0.457351,-0.041224,-0.084923,-0.144275,-0.15915,-0.161494,-0.170684,-1.2e-05,0.000423,0.000482,0.001108,0.004026,0.005166,-0.181231,-0.327079,-0.402685,-0.433518,-0.449539,-0.469762,0.006274,0.0104,0.009208,0.009316,0.008621,0.004744,0,0,0,1
1926,-8.9e-05,-0.000563,-0.000593,-0.000682,-0.000771,-0.00083,5.9e-05,5.9e-05,0.001364,0.002253,0.001453,0.001394,-0.008836,-0.006375,-0.006553,-0.00673,-0.004803,-0.004744,0.005455,0.007887,0.021614,0.053043,0.086131,0.109584,-0.00083,-0.001067,-0.001038,-0.000623,0.000148,0.001394,0.000593,0.000623,0.00255,0.006315,0.006553,0.008065,-0.038159,-0.041657,-0.056838,-0.066859,-0.066118,-0.072226,0.080498,0.177214,0.246505,0.310281,0.39152,0.462145,-0.043681,-0.103009,-0.117877,-0.120221,-0.129407,-0.12509,0.000434,0.000494,0.001119,0.004036,0.005176,0.006904,-0.14543,-0.220821,-0.251566,-0.267541,-0.287705,-0.307015,0.004115,0.002926,0.003034,0.002341,-0.001526,-0.00747,0,0,0,1
1927,-0.000474,-0.000504,-0.000593,-0.000681,-0.000741,-0.0008,0.0,0.001304,0.002192,0.001392,0.001333,0.000444,0.002459,0.002281,0.002103,0.004029,0.004088,0.004148,0.002429,0.016146,0.047549,0.080611,0.104045,0.133967,-0.000237,-0.000207,0.000207,0.000978,0.002222,0.004977,3e-05,0.001955,0.005718,0.005955,0.007466,0.007051,-0.003496,-0.018664,-0.028678,-0.027937,-0.03404,-0.022367,0.096639,0.165874,0.229599,0.310773,0.381342,0.450784,-0.05928,-0.074137,-0.076478,-0.085657,-0.081344,-0.087935,6e-05,0.000684,0.003599,0.004738,0.006465,0.007315,-0.07497,-0.105543,-0.121429,-0.141481,-0.160683,-0.176823,-0.001182,-0.001075,-0.001764,-0.005609,-0.01152,-0.026553,0,0,0,1
1928,-3e-05,-0.000118,-0.000207,-0.000266,-0.000325,-0.000384,0.001301,0.002189,0.00139,0.001331,0.000444,-0.003549,-0.000177,-0.000355,0.001567,0.001627,0.001686,0.002218,0.013693,0.045043,0.078049,0.101442,0.131313,0.15657,3e-05,0.000444,0.001213,0.002455,0.005205,0.008429,0.001922,0.005678,0.005915,0.007423,0.007009,0.004525,-0.015142,-0.025139,-0.024399,-0.030492,-0.018839,-0.013338,0.069117,0.132733,0.213768,0.284216,0.35354,0.422982,-0.014831,-0.017169,-0.026332,-0.022026,-0.028606,-0.020954,0.000624,0.003533,0.00467,0.006395,0.007243,0.009201,-0.03021,-0.045907,-0.06572,-0.084693,-0.100641,-0.118027,0.000105,-0.000575,-0.004374,-0.010215,-0.025069,-0.041912,0,0,0,1
1929,-8.9e-05,-0.000177,-0.000236,-0.000295,-0.000354,0.000236,0.000886,8.9e-05,3e-05,-0.000857,-0.004844,-0.005021,-0.000177,0.001743,0.001802,0.001861,0.002393,0.003574,0.03131,0.064275,0.08764,0.117473,0.142699,0.172089,0.000414,0.001182,0.002422,0.005169,0.008389,0.011549,0.003751,0.003988,0.005494,0.005081,0.002599,0.00195,-0.009984,-0.009245,-0.01533,-0.003692,0.001802,0.008241,0.063536,0.144471,0.214831,0.284068,0.353423,0.432083,-0.002335,-0.011487,-0.007186,-0.013758,-0.006115,0.010667,0.002906,0.004042,0.005764,0.006611,0.008566,0.008478,-0.01556,-0.035201,-0.054009,-0.069817,-0.087052,-0.110049,-0.000675,-0.004441,-0.01023,-0.024955,-0.041651,-0.056178,0,0,0,1
1930,-8.9e-05,-0.000148,-0.000207,-0.000266,0.000325,0.00127,-0.000797,-0.000856,-0.001742,-0.005728,-0.005905,-0.005108,0.001919,0.001978,0.002037,0.002569,0.00375,0.016564,0.03295,0.056305,0.086126,0.11134,0.140718,0.174525,0.000768,0.002008,0.004754,0.007972,0.011131,0.013936,0.000236,0.001742,0.001329,-0.001151,-0.001801,-0.001565,0.000738,-0.005344,0.006289,0.011781,0.018217,0.020934,0.0809,0.151229,0.220437,0.289763,0.368389,0.435736,-0.009148,-0.004849,-0.011418,-0.003779,0.012996,0.039671,0.001135,0.002857,0.003704,0.005658,0.00557,0.0053,-0.019582,-0.038333,-0.054095,-0.071277,-0.094206,-0.110469,-0.003755,-0.009527,-0.024208,-0.040854,-0.055337,-0.06599,0,0,0,1
1931,-5.9e-05,-0.000118,-0.000177,0.000413,0.001358,0.001417,-5.9e-05,-0.000945,-0.004931,-0.005109,-0.004311,-0.004725,5.9e-05,0.000118,0.00065,0.001831,0.014646,0.029884,0.023358,0.053182,0.0784,0.107782,0.141593,0.166249,0.00124,0.003986,0.007205,0.010365,0.01317,0.014558,0.001506,0.001093,-0.001388,-0.002038,-0.001801,-0.002215,-0.006083,0.005551,0.011044,0.017481,0.020198,0.046656,0.070339,0.139555,0.20889,0.287526,0.354882,0.409718,0.004299,-0.00227,0.00537,0.022147,0.048825,0.058434,0.001722,0.002569,0.004523,0.004435,0.004165,0.004372,-0.018768,-0.034544,-0.051742,-0.074691,-0.090969,-0.1205,-0.005777,-0.020471,-0.037132,-0.051628,-0.062291,-0.069562,0,0,0,1
1932,-5.9e-05,-0.000118,0.000472,0.001417,0.001477,0.001447,-0.000886,-0.004873,-0.00505,-0.004252,-0.004666,-0.005286,5.9e-05,0.000591,0.001772,0.014588,0.029826,0.041816,0.029826,0.055046,0.084429,0.118242,0.1429,0.172283,0.002746,0.005965,0.009125,0.01193,0.013318,0.013673,-0.000413,-0.002894,-0.003544,-0.003307,-0.003721,-0.004105,0.011635,0.017128,0.023566,0.026282,0.052742,0.082893,0.06922,0.138559,0.2172,0.28456,0.339399,0.394031,-0.00657,0.00107,0.017849,0.044528,0.054137,0.058202,0.000847,0.002802,0.002714,0.002443,0.002651,0.002945,-0.015782,-0.032987,-0.055945,-0.072229,-0.101772,-0.134737,-0.0147,-0.031367,-0.045869,-0.056537,-0.06381,-0.06571,0,0,0,1
1933,-5.9e-05,0.000532,0.001477,0.001536,0.001507,0.001152,-0.003988,-0.004165,-0.003368,-0.003781,-0.004402,-0.00449,0.000532,0.001713,0.014534,0.029777,0.041771,0.056511,0.025228,0.054621,0.088445,0.113112,0.142505,0.173404,0.00322,0.006381,0.009187,0.010576,0.01093,0.010901,-0.002481,-0.003131,-0.002895,-0.003309,-0.003693,-0.004136,0.005495,0.011934,0.014652,0.041121,0.071282,0.102625,0.069362,0.148029,0.215411,0.270268,0.324919,0.397294,0.007643,0.024427,0.051115,0.060727,0.064793,0.085457,0.001955,0.001867,0.001597,0.001804,0.002098,0.0018,-0.017245,-0.040257,-0.056579,-0.086192,-0.119233,-0.170405,-0.016707,-0.031242,-0.041935,-0.049226,-0.051129,-0.053229,0,0,0,1
1934,0.000592,0.00154,0.001599,0.00157,0.001214,0.000829,-0.000178,0.000622,0.000207,-0.000415,-0.000503,-0.000533,0.001185,0.014039,0.029321,0.041346,0.056125,0.065159,0.029469,0.063381,0.088112,0.117582,0.148561,0.176461,0.003169,0.005983,0.007375,0.00773,0.007701,0.007582,-0.000652,-0.000415,-0.000829,-0.001214,-0.001659,-0.001718,0.006457,0.009181,0.035719,0.065958,0.097382,0.116811,0.078871,0.146429,0.201429,0.256221,0.328784,0.391662,0.016827,0.043586,0.053223,0.057299,0.078016,0.100704,-8.8e-05,-0.00036,-0.000152,0.000143,-0.000156,-0.000143,-0.023434,-0.040055,-0.07021,-0.103858,-0.155967,-0.207135,-0.014802,-0.025691,-0.033115,-0.035054,-0.037192,-0.038704,0,0,0,1
1935,0.000948,0.001007,0.000978,0.000622,0.000237,3e-05,0.0008,0.000385,-0.000237,-0.000326,-0.000355,-0.000444,0.012857,0.028143,0.040171,0.054953,0.063989,0.080667,0.03392,0.058656,0.088132,0.119119,0.147026,0.158135,0.002814,0.004207,0.004562,0.004533,0.004414,0.004118,0.000237,-0.000178,-0.000563,-0.001007,-0.001066,-0.001066,0.002725,0.029269,0.059515,0.090947,0.11038,0.14513,0.067573,0.122585,0.17739,0.24997,0.312863,0.357684,0.026764,0.036403,0.040481,0.061203,0.083895,0.103896,-0.000271,-6.3e-05,0.000232,-6.8e-05,-5.4e-05,1.9e-05,-0.016649,-0.046852,-0.080554,-0.132748,-0.183998,-0.261952,-0.010906,-0.018342,-0.020284,-0.022426,-0.023941,-0.023364,0,0,0,1
1936,5.9e-05,3e-05,-0.000326,-0.000712,-0.00092,-0.001631,-0.000415,-0.001038,-0.001127,-0.001157,-0.001246,-0.00092,0.015306,0.027349,0.04215,0.051197,0.067897,0.085694,0.024768,0.054282,0.085309,0.11325,0.124374,0.136268,0.001394,0.00175,0.00172,0.001602,0.001305,0.000326,-0.000415,-0.000801,-0.001246,-0.001305,-0.001305,-0.001216,0.026577,0.056862,0.088334,0.107792,0.142586,0.169935,0.055083,0.109958,0.18263,0.245603,0.290482,0.338238,0.009652,0.013734,0.034483,0.057204,0.07723,0.105228,0.000208,0.000504,0.000204,0.000217,0.000291,1.4e-05,-0.030475,-0.06448,-0.117142,-0.168853,-0.247508,-0.327132,-0.007503,-0.009462,-0.011623,-0.013152,-0.01257,-0.011285,0,0,0,1
1937,-3e-05,-0.000386,-0.000771,-0.000979,-0.001691,-0.00181,-0.000623,-0.000712,-0.000742,-0.000831,-0.000504,0.005399,0.012044,0.026847,0.035895,0.052597,0.070396,0.084191,0.029517,0.060547,0.088492,0.099617,0.111513,0.135186,0.000356,0.000326,0.000208,-8.9e-05,-0.001068,-0.002225,-0.000386,-0.000831,-0.00089,-0.00089,-0.000801,0.00267,0.030288,0.061764,0.081224,0.116022,0.143373,0.174433,0.054881,0.127562,0.190542,0.235425,0.283187,0.35118,0.004083,0.024834,0.047558,0.067586,0.095587,0.130081,0.000295,-4e-06,9e-06,8.3e-05,-0.000194,-0.002761,-0.034031,-0.086734,-0.138485,-0.217201,-0.296887,-0.452133,-0.001961,-0.004123,-0.005653,-0.005071,-0.003784,-0.000194,0,0,0,1
1938,-0.000356,-0.000742,-0.000949,-0.001661,-0.00178,-0.002522,-8.9e-05,-0.000119,-0.000208,0.000119,0.006022,0.009345,0.014803,0.023852,0.040554,0.058353,0.072148,0.087485,0.031031,0.058976,0.070101,0.081997,0.105671,0.124093,-3e-05,-0.000148,-0.000445,-0.001424,-0.002581,-0.005043,-0.000445,-0.000504,-0.000504,-0.000415,0.003056,0.00626,0.031476,0.050937,0.085735,0.113087,0.144147,0.178115,0.072682,0.135663,0.180548,0.22831,0.296305,0.322114,0.020751,0.043476,0.063504,0.091506,0.126,0.126967,-0.0003,-0.000286,-0.000213,-0.00049,-0.003056,-0.003441,-0.05271,-0.104468,-0.183195,-0.262892,-0.418159,-0.533827,-0.002163,-0.003693,-0.003111,-0.001824,0.001767,0.011045,0,0,0,1
1939,-0.000386,-0.000594,-0.001306,-0.001425,-0.002167,-0.003919,-3e-05,-0.000119,0.000208,0.006116,0.009441,0.010807,0.009055,0.025771,0.043585,0.057391,0.072741,0.088298,0.027968,0.039102,0.051008,0.0747,0.093138,0.111279,-0.000119,-0.000416,-0.001395,-0.002553,-0.005018,-0.008966,-5.9e-05,-5.9e-05,3e-05,0.003503,0.00671,0.009145,0.019477,0.054303,0.081678,0.112763,0.146758,0.184227,0.063032,0.107953,0.155754,0.223804,0.249635,0.269586,0.022743,0.042788,0.070812,0.105334,0.106302,0.101911,1.3e-05,8.7e-05,-0.00019,-0.002758,-0.003144,-0.00242,-0.052052,-0.131227,-0.211377,-0.367527,-0.483853,-0.60661,-0.001539,-0.000953,0.000341,0.003952,0.013283,0.026249,0,0,0,1
1940,-0.000208,-0.00092,-0.001039,-0.001781,-0.003533,-0.005373,-8.9e-05,0.000237,0.006145,0.00947,0.010835,0.01137,0.016713,0.034524,0.048328,0.063676,0.079231,0.087721,0.011132,0.023036,0.046725,0.06516,0.083298,0.093599,-0.000297,-0.001276,-0.002434,-0.004898,-0.008846,-0.01514,0.0,8.9e-05,0.003562,0.006768,0.009203,0.010123,0.034821,0.062192,0.093272,0.127263,0.164726,0.194055,0.044914,0.092708,0.160748,0.186575,0.206523,0.227838,0.020042,0.048062,0.082579,0.083547,0.079156,0.085026,7.4e-05,-0.000203,-0.002771,-0.003157,-0.002433,-0.002692,-0.079092,-0.159158,-0.315146,-0.431351,-0.553979,-0.685008,0.000585,0.001878,0.005485,0.014806,0.027758,0.052592,0,0,0,1
1941,-0.000712,-0.000831,-0.001572,-0.003322,-0.005161,-0.007979,0.000326,0.006229,0.009551,0.010916,0.01145,0.011212,0.017797,0.03159,0.046926,0.062469,0.070953,0.081987,0.011895,0.035565,0.053986,0.072109,0.082402,0.077152,-0.000979,-0.002136,-0.004598,-0.008543,-0.014831,-0.021149,8.9e-05,0.003559,0.006763,0.009195,0.010115,0.010293,0.027349,0.058405,0.092369,0.129803,0.159109,0.180882,0.047757,0.115743,0.141549,0.161482,0.18278,0.187111,0.027998,0.062488,0.063455,0.059068,0.064933,0.07224,-0.000277,-0.002843,-0.003228,-0.002505,-0.002764,-0.002825,-0.079628,-0.234762,-0.35033,-0.472288,-0.602599,-0.67871,0.001286,0.004873,0.014143,0.027025,0.051723,0.07121,1,0,0,0
