,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
638,0.000728,0.00364,0.006957,0.012337,0.018162,0.023542,-0.010193,-0.020184,-0.036931,-0.044656,-0.0468,-0.049591,-0.003479,-0.008454,-0.012661,-0.013955,-0.015654,-0.017353,-0.000607,-0.000769,-0.007969,-0.021236,-0.033614,-0.035434,0.005501,0.019052,0.038549,0.054364,0.067106,0.077138,-0.048297,-0.102136,-0.153183,-0.158442,-0.170334,-0.165642,-0.017353,-0.038387,-0.047043,-0.0504,-0.055821,-0.065286,-0.034301,-0.067834,-0.093277,-0.123857,-0.146307,-0.140441,-0.029586,-0.057074,-0.072906,-0.088451,-0.096485,-0.086438,-0.036412,-0.076519,-0.104555,-0.098695,-0.105259,-0.096571,0.157166,0.289219,0.330438,0.356816,0.377164,0.389596,-0.08283,-0.172057,-0.242936,-0.264316,-0.287981,-0.291517,1,0,0,0
639,0.002919,0.006244,0.011637,0.017475,0.022868,0.025381,-0.010015,-0.026801,-0.034545,-0.036694,-0.039491,-0.043789,-0.004987,-0.009204,-0.010501,-0.012204,-0.013907,-0.014353,-0.000162,-0.007379,-0.020678,-0.033085,-0.03491,-0.035153,0.013583,0.033126,0.048979,0.061751,0.071806,0.072739,-0.053966,-0.105134,-0.110405,-0.122326,-0.117622,-0.117987,-0.021084,-0.02976,-0.033126,-0.038559,-0.048046,-0.054453,-0.033612,-0.059115,-0.089768,-0.11227,-0.106391,-0.098079,-0.027553,-0.043423,-0.059004,-0.067058,-0.056987,-0.046796,-0.040202,-0.068305,-0.062431,-0.06901,-0.060302,-0.057255,0.134256,0.176164,0.202981,0.223669,0.236308,0.243711,-0.090716,-0.162778,-0.184515,-0.208574,-0.21217,-0.204377,1,0,0,0
640,0.003323,0.008714,0.01455,0.019941,0.022453,0.02294,-0.016779,-0.02452,-0.026668,-0.029465,-0.033761,-0.033437,-0.004215,-0.005512,-0.007214,-0.008917,-0.009362,-0.009443,-0.007214,-0.020508,-0.03291,-0.034734,-0.034977,-0.03368,0.019535,0.035382,0.048149,0.058201,0.059133,0.053904,-0.051148,-0.056417,-0.068333,-0.063632,-0.063996,-0.057025,-0.008673,-0.012037,-0.017468,-0.026952,-0.033356,-0.0291,-0.025493,-0.056134,-0.078627,-0.072751,-0.064442,-0.062618,-0.015864,-0.031439,-0.039489,-0.029422,-0.019235,-0.020409,-0.028092,-0.02222,-0.028797,-0.020092,-0.017046,-0.012931,0.041793,0.068537,0.089168,0.101773,0.109156,0.094212,-0.071865,-0.093542,-0.117536,-0.121122,-0.11335,-0.091911,1,0,0,0
641,0.005385,0.011215,0.0166,0.019111,0.019596,0.022188,-0.007733,-0.009879,-0.012673,-0.016965,-0.016641,-0.014333,-0.001296,-0.002996,-0.004697,-0.005142,-0.005223,-0.004454,-0.01328,-0.02567,-0.027492,-0.027735,-0.026439,-0.016641,0.015831,0.028585,0.038626,0.039557,0.034334,0.034658,-0.005263,-0.017167,-0.01247,-0.012835,-0.005871,0.000729,-0.003361,-0.008786,-0.01826,-0.024657,-0.020406,-0.013483,-0.030609,-0.05308,-0.047209,-0.038909,-0.037087,-0.017855,-0.015559,-0.023602,-0.013545,-0.003368,-0.004541,0.001978,0.005866,-0.000704,0.007992,0.011034,0.015146,0.018376,0.026554,0.047039,0.059554,0.066885,0.052046,0.018486,-0.021523,-0.045347,-0.048907,-0.04119,-0.019903,-0.009422,1,0,0,0
642,0.005822,0.0112,0.013707,0.014192,0.016779,0.019205,-0.002143,-0.004933,-0.009219,-0.008895,-0.00659,0.003437,-0.001698,-0.003396,-0.003841,-0.003922,-0.003154,-0.001051,-0.012372,-0.014192,-0.014434,-0.01314,-0.003356,0.010755,0.012736,0.022763,0.023693,0.018478,0.018801,0.014111,-0.011887,-0.007197,-0.007561,-0.000606,0.005984,0.036793,-0.005418,-0.014879,-0.021267,-0.017022,-0.010108,-0.003275,-0.02244,-0.016577,-0.008289,-0.006469,0.012736,0.063155,-0.008031,0.002012,0.012174,0.011003,0.017513,0.050113,-0.006561,0.002123,0.005161,0.009267,0.012493,0.029796,0.020287,0.032681,0.039941,0.025246,-0.007991,-0.085212,-0.023594,-0.027119,-0.019477,0.001605,0.011984,0.056489,1,0,0,0
643,0.005372,0.007876,0.008361,0.010946,0.01337,0.012683,-0.002787,-0.007069,-0.006745,-0.004443,0.005574,0.023872,-0.001696,-0.002141,-0.002222,-0.001454,0.000646,0.01131,-0.001818,-0.00206,-0.000767,0.009007,0.023104,0.028961,0.010017,0.010946,0.005736,0.006059,0.001373,-0.001091,0.004685,0.004322,0.011269,0.017853,0.048632,0.096092,-0.009452,-0.015834,-0.011592,-0.004685,0.002141,0.009654,0.005857,0.014137,0.015955,0.035141,0.085509,0.108169,0.010033,0.020185,0.019016,0.025519,0.058087,0.075027,0.008675,0.01171,0.015812,0.019035,0.036321,0.063623,0.012308,0.019517,0.004924,-0.02808,-0.104761,-0.118977,-0.003501,0.004088,0.025022,0.035329,0.079522,0.124708,1,0,0,0
644,0.002502,0.002986,0.005569,0.00799,0.007304,0.005771,-0.004278,-0.003955,-0.001655,0.008353,0.026634,0.036683,-0.000444,-0.000525,0.000242,0.002341,0.012994,0.024576,-0.000242,0.001049,0.010815,0.024899,0.03075,0.039507,0.000928,-0.004278,-0.003955,-0.008636,-0.011098,-0.040839,-0.000363,0.006578,0.013156,0.043906,0.091323,0.147174,-0.006376,-0.002139,0.004762,0.011582,0.019088,0.055165,0.008273,0.010089,0.029257,0.07958,0.102219,0.141525,0.010143,0.008974,0.015471,0.04801,0.064934,0.087461,0.003033,0.007131,0.01035,0.027621,0.054898,0.092477,0.007163,-0.007336,-0.04013,-0.116323,-0.130448,-0.376301,0.00754,0.028341,0.038583,0.082494,0.127392,0.37226,1,0,0,0
645,0.000483,0.003061,0.005478,0.004794,0.003263,-0.004995,0.000322,0.002618,0.012608,0.030856,0.040886,0.042095,-8.1e-05,0.000685,0.002779,0.013414,0.024975,0.033394,0.001289,0.011037,0.025096,0.030937,0.039678,0.03992,-0.005196,-0.004874,-0.009547,-0.012004,-0.041692,-0.077745,0.006929,0.013495,0.04419,0.091521,0.147271,0.140383,0.00423,0.011118,0.017926,0.025418,0.06143,0.099255,0.001813,0.020947,0.071179,0.093777,0.133012,0.142357,-0.001166,0.005319,0.037799,0.054693,0.077179,0.079832,0.004091,0.007304,0.024544,0.051772,0.089283,0.076516,-0.014317,-0.046699,-0.121935,-0.135883,-0.37865,-0.645686,0.02054,0.030653,0.074013,0.118347,0.360141,0.548077,1,0,0,0
646,0.002572,0.004983,0.0043,0.002773,-0.005465,-0.020897,0.002291,0.012257,0.030461,0.040467,0.041673,0.049308,0.000764,0.002853,0.013462,0.024996,0.033394,0.049067,0.009725,0.02375,0.029577,0.038297,0.038538,0.038176,0.000321,-0.00434,-0.006791,-0.036408,-0.072374,-0.10826,0.00655,0.037172,0.08439,0.140007,0.133135,0.151862,0.006872,0.013663,0.021138,0.057064,0.094798,0.141373,0.019088,0.0692,0.091744,0.130885,0.140208,0.128192,0.00647,0.038872,0.055725,0.078158,0.080805,0.064673,0.003206,0.020404,0.047567,0.084989,0.072252,0.080824,-0.031844,-0.105828,-0.119544,-0.358273,-0.620866,-0.850773,0.009945,0.052584,0.09618,0.333953,0.518762,0.669416,1,0,0,0
647,0.002404,0.001723,0.0002,-0.008012,-0.023396,-0.034934,0.009935,0.028084,0.038059,0.039261,0.046873,0.051721,0.002083,0.01266,0.024158,0.032531,0.048155,0.056528,0.013982,0.019791,0.028484,0.028725,0.028364,0.031689,-0.004647,-0.007091,-0.036617,-0.072473,-0.108249,-0.143223,0.030528,0.077601,0.133047,0.126197,0.144866,0.159449,0.006771,0.014222,0.050038,0.087657,0.134089,0.180201,0.049958,0.072433,0.111454,0.120748,0.10877,0.114218,0.032303,0.049105,0.071468,0.074107,0.058025,0.057294,0.017145,0.044225,0.081532,0.068834,0.077379,0.085485,-0.07241,-0.085834,-0.319484,-0.57649,-0.801505,-1.071132,0.041732,0.0844,0.317114,0.497991,0.645439,0.825912,1,0,0,0
648,-0.000682,-0.002205,-0.010425,-0.025823,-0.037371,-0.049039,0.018164,0.028149,0.029351,0.03697,0.041822,0.040659,0.010586,0.022094,0.030474,0.046112,0.054493,0.054252,0.005814,0.014515,0.014756,0.014395,0.017723,0.017643,-0.002446,-0.031998,-0.067885,-0.103692,-0.138698,-0.185893,0.047115,0.10261,0.095753,0.114439,0.129034,0.118769,0.007458,0.043305,0.080957,0.12743,0.173583,0.228556,0.022495,0.06155,0.070852,0.058863,0.064317,0.062753,0.016817,0.0392,0.041841,0.025745,0.025014,0.025111,0.027103,0.064443,0.051734,0.060287,0.0684,0.059194,-0.013507,-0.248596,-0.507185,-0.733586,-1.004874,-1.399762,0.042932,0.277079,0.45907,0.607427,0.789011,1.05525,1,0,0,0
649,-0.001526,-0.009758,-0.025179,-0.036745,-0.048431,-0.056784,0.009999,0.011204,0.018834,0.023693,0.022529,0.019035,0.011525,0.019919,0.03558,0.043973,0.043732,0.052447,0.008714,0.008955,0.008594,0.011927,0.011847,0.008353,-0.029597,-0.065538,-0.1014,-0.136458,-0.183724,-0.210871,0.055579,0.048712,0.067426,0.082043,0.071763,0.039235,0.035902,0.07361,0.120154,0.166376,0.221433,0.259864,0.039114,0.048431,0.036424,0.041885,0.040319,-0.001646,0.022417,0.025062,0.008942,0.008209,0.008307,-0.025997,0.037396,0.024668,0.033234,0.041359,0.03214,0.004283,-0.23759,-0.498931,-0.72774,-1.001915,-1.401004,-1.605598,0.236638,0.420566,0.570501,0.754017,1.023089,1.14895,1,0,0,0
650,-0.00824,-0.023675,-0.035252,-0.046949,-0.055309,-0.065479,0.001206,0.008843,0.013707,0.012541,0.009044,0.008803,0.008401,0.024077,0.032478,0.032237,0.04096,0.04928,0.000241,-0.000121,0.003216,0.003135,-0.000362,-0.015556,-0.035975,-0.07187,-0.106961,-0.154271,-0.181444,-0.199733,-0.006873,0.011858,0.026489,0.016199,-0.01636,-0.037744,0.037744,0.084331,0.130596,0.185705,0.224172,0.25665,0.009325,-0.002693,0.002774,0.001206,-0.040799,-0.084894,0.002647,-0.013488,-0.014221,-0.014123,-0.048459,-0.071782,-0.01274,-0.004166,0.003967,-0.005261,-0.033144,-0.05341,-0.263055,-0.493365,-0.769337,-1.171043,-1.37698,-1.501894,0.185134,0.336052,0.520772,0.791608,0.918294,0.965209,1,0,0,0
651,-0.015481,-0.027092,-0.038823,-0.047209,-0.057408,-0.059666,0.00766,0.012538,0.011369,0.007861,0.00762,0.007378,0.015723,0.024149,0.023907,0.032655,0.041,0.049224,-0.000363,0.002983,0.002903,-0.000605,-0.015844,-0.031567,-0.036001,-0.071196,-0.118647,-0.1459,-0.164243,-0.177708,0.018787,0.033461,0.023141,-0.009514,-0.030962,-0.054103,0.046725,0.093127,0.148399,0.18698,0.219555,0.243582,-0.012054,-0.006571,-0.008144,-0.050273,-0.094498,-0.13312,-0.016183,-0.016919,-0.01682,-0.051258,-0.07465,-0.092465,0.008599,0.016757,0.007501,-0.020464,-0.04079,-0.062093,-0.235128,-0.516874,-0.926984,-1.137229,-1.264756,-1.335415,0.154075,0.34266,0.619162,0.748499,0.796395,0.847398,1,0,0,0
652,-0.011636,-0.023394,-0.031798,-0.04202,-0.044282,-0.046464,0.004889,0.003717,0.000202,-4e-05,-0.000283,-0.000687,0.008444,0.008202,0.01697,0.025333,0.033575,0.033899,0.003354,0.003273,-0.000242,-0.015515,-0.031272,-0.031879,-0.035272,-0.082828,-0.11014,-0.128524,-0.142019,-0.142463,0.014707,0.004364,-0.028363,-0.049858,-0.07305,-0.094423,0.046505,0.101898,0.140564,0.173211,0.197291,0.230341,0.005495,0.003919,-0.038303,-0.082626,-0.121332,-0.134665,-0.000737,-0.000638,-0.035152,-0.058595,-0.07645,-0.077289,0.008175,-0.001101,-0.029128,-0.049498,-0.070849,-0.091847,-0.28612,-0.702596,-0.916104,-1.045611,-1.117367,-1.22132,0.191512,0.472307,0.603651,0.652291,0.704085,0.707827,1,0,0,0
653,-0.011774,-0.02019,-0.030426,-0.032692,-0.034877,-0.034998,-0.001173,-0.004693,-0.004936,-0.005179,-0.005584,-0.002994,-0.000243,0.008537,0.016913,0.025167,0.02549,0.032207,-8.1e-05,-0.003601,-0.018895,-0.034675,-0.035282,-0.032045,-0.047622,-0.074974,-0.093383,-0.106897,-0.107342,-0.106573,-0.010358,-0.043131,-0.064656,-0.087881,-0.109284,-0.107828,0.055472,0.094192,0.126885,0.150999,0.184096,0.210841,-0.001578,-0.043859,-0.088245,-0.127006,-0.140358,-0.137728,9.9e-05,-0.034464,-0.05794,-0.07582,-0.07666,-0.069073,-0.009289,-0.037355,-0.057755,-0.079135,-0.100163,-0.101415,-0.420607,-0.636233,-0.767025,-0.839492,-0.944476,-1.002385,0.28358,0.416227,0.465349,0.517657,0.521437,0.51971,1,0,0,0
654,-0.008486,-0.018808,-0.021093,-0.023296,-0.023419,-0.024398,-0.00355,-0.003794,-0.004039,-0.004447,-0.001836,-0.000857,0.008853,0.017299,0.025622,0.025948,0.032721,0.036556,-0.00355,-0.018972,-0.034883,-0.035495,-0.032231,-0.028967,-0.02758,-0.046144,-0.05977,-0.060219,-0.059444,-0.06483,-0.033047,-0.054752,-0.078171,-0.099753,-0.098285,-0.098529,0.039045,0.07201,0.096326,0.1297,0.156668,0.163114,-0.042635,-0.087391,-0.126477,-0.13994,-0.137288,-0.139124,-0.034851,-0.058524,-0.076553,-0.077401,-0.06975,-0.073211,-0.028301,-0.048871,-0.07043,-0.091634,-0.092896,-0.093436,-0.228566,-0.367207,-0.444023,-0.555306,-0.616691,-0.632093,0.140607,0.192678,0.248125,0.252131,0.2503,0.261696,1,0,0,0
655,-0.010439,-0.01275,-0.014978,-0.015101,-0.016092,-0.01766,-0.000248,-0.000495,-0.000908,0.001733,0.002723,0.002393,0.008541,0.016958,0.017288,0.024138,0.028016,0.03305,-0.015597,-0.031688,-0.032307,-0.029006,-0.025705,-0.025252,-0.018774,-0.032555,-0.033009,-0.032225,-0.037671,-0.046212,-0.021951,-0.045634,-0.067461,-0.065976,-0.066224,-0.064326,0.033339,0.05793,0.091681,0.118955,0.125474,0.124154,-0.045263,-0.084791,-0.098407,-0.095725,-0.097582,-0.092548,-0.023941,-0.042174,-0.043031,-0.035294,-0.038794,-0.037395,-0.020803,-0.042606,-0.06405,-0.065326,-0.065873,-0.062512,-0.150005,-0.233119,-0.353524,-0.419941,-0.436606,-0.409167,0.056339,0.116331,0.120665,0.118685,0.131015,0.148814,1,0,0,0
656,-0.002344,-0.004605,-0.004731,-0.005735,-0.007326,-0.007829,-0.000251,-0.00067,0.002009,0.003014,0.002679,0.002554,0.00854,0.008875,0.015825,0.01976,0.024867,0.023318,-0.016327,-0.016955,-0.013606,-0.010257,-0.009796,-0.009587,-0.013983,-0.014443,-0.013648,-0.019174,-0.02784,-0.042199,-0.02403,-0.046176,-0.044669,-0.04492,-0.042994,-0.036338,0.024951,0.059196,0.086868,0.093482,0.092143,0.072969,-0.040106,-0.053921,-0.0512,-0.053083,-0.047976,-0.044627,-0.0185,-0.019369,-0.011519,-0.01507,-0.013651,-0.017845,-0.022122,-0.04388,-0.045174,-0.045729,-0.042319,-0.033007,-0.092001,-0.225281,-0.2988,-0.317247,-0.286875,-0.220456,0.066407,0.071205,0.069013,0.082661,0.102364,0.142343,1,0,0,0
657,-0.002276,-0.002403,-0.003415,-0.005017,-0.005523,-0.005565,-0.000422,0.002276,0.003288,0.002951,0.002825,0.002614,0.000337,0.007335,0.011298,0.016441,0.014881,0.015725,-0.000632,0.00274,0.006113,0.006576,0.006787,0.00704,-0.000464,0.000337,-0.005227,-0.013954,-0.028414,-0.020025,-0.022301,-0.020783,-0.021036,-0.019097,-0.012394,-0.001813,0.034484,0.06235,0.069011,0.067662,0.048354,0.039459,-0.013912,-0.011172,-0.013069,-0.007926,-0.004553,-0.002698,-0.000875,0.00703,0.003453,0.004883,0.000659,-0.001448,-0.02191,-0.023214,-0.023772,-0.020338,-0.010961,-0.002014,-0.13995,-0.217148,-0.236517,-0.204625,-0.134883,-0.098035,0.005038,0.002736,0.017067,0.037756,0.079736,0.040162,1,0,0,0
658,-0.000126,-0.001135,-0.002732,-0.003237,-0.003279,-0.002816,0.00269,0.003699,0.003363,0.003237,0.003026,0.002144,0.006978,0.010929,0.016057,0.014501,0.015342,0.015636,0.003363,0.006725,0.007188,0.007398,0.00765,0.009205,0.000799,-0.00475,-0.013451,-0.027868,-0.019503,-0.013283,0.001513,0.001261,0.003195,0.009878,0.020428,0.035812,0.027784,0.034425,0.03308,0.013829,0.00496,0.000967,0.002732,0.000841,0.005969,0.009331,0.011181,0.030474,0.007882,0.004316,0.005741,0.00153,-0.000571,0.014593,-0.0013,-0.001857,0.001567,0.010917,0.019838,0.03488,-0.075625,-0.094601,-0.063358,0.004964,0.041061,0.082498,-0.002255,0.011784,0.032052,0.073176,0.034408,-0.002493,1,0,0,0
659,-0.001003,-0.002591,-0.003092,-0.003134,-0.002674,-0.000376,0.001003,0.000669,0.000543,0.000334,-0.000543,-0.000752,0.003928,0.009025,0.007479,0.008315,0.008607,0.007229,0.003343,0.003802,0.004011,0.004262,0.005808,0.005933,-0.005515,-0.014165,-0.028496,-0.020181,-0.013997,-0.01007,-0.000251,0.001671,0.008315,0.018803,0.034095,0.042745,0.006602,0.005265,-0.013872,-0.022688,-0.026658,-0.028789,-0.00188,0.003217,0.00656,0.008398,0.027577,0.04124,-0.003545,-0.002128,-0.006314,-0.008402,0.006672,0.019216,-0.000553,0.00285,0.012144,0.021012,0.035965,0.044458,-0.0182,0.011766,0.077298,0.11192,0.151665,0.17574,0.013466,0.032905,0.07235,0.035166,-0.000228,-0.014832,1,0,0,0
660,-0.00158,-0.002079,-0.00212,-0.001663,0.000624,0.005114,-0.000333,-0.000457,-0.000665,-0.001538,-0.001746,-0.001954,0.005072,0.003534,0.004365,0.004656,0.003284,0.002328,0.000457,0.000665,0.000915,0.002453,0.002578,0.003076,-0.008606,-0.022865,-0.014592,-0.008439,-0.004532,-0.001871,0.001912,0.008523,0.018957,0.034173,0.042779,0.047311,-0.00133,-0.020371,-0.029143,-0.033092,-0.035213,-0.061529,0.005072,0.008398,0.010227,0.029309,0.042904,0.054295,0.00141,-0.002756,-0.004833,0.010165,0.022646,0.025717,0.003386,0.012634,0.021457,0.036335,0.044785,0.04975,0.028927,0.092186,0.125608,0.163973,0.187214,0.324158,0.018765,0.056842,0.020947,-0.013219,-0.027316,-0.021815,1,0,0,0
661,-0.000498,-0.00054,-8.3e-05,0.0022,0.006684,0.010172,-0.000125,-0.000332,-0.001204,-0.001412,-0.001619,-0.001702,-0.001536,-0.000706,-0.000415,-0.001785,-0.00274,-0.002408,0.000208,0.000457,0.001993,0.002117,0.002616,0.003737,-0.01424,-0.005978,0.000166,0.004069,0.006726,0.00984,0.006601,0.017022,0.032217,0.040812,0.045337,0.047288,-0.019015,-0.027775,-0.031719,-0.033837,-0.060117,-0.088889,0.003321,0.005148,0.024205,0.037781,0.049157,0.062027,-0.00416,-0.006234,0.008744,0.021208,0.024275,0.029275,0.009235,0.018047,0.032905,0.041343,0.046301,0.048369,0.062664,0.095772,0.133777,0.156799,0.292455,0.453569,0.037719,0.002162,-0.031683,-0.045648,-0.040199,-0.039926,1,0,0,0
662,-4.1e-05,0.000414,0.002694,0.00717,0.010652,0.014631,-0.000207,-0.001078,-0.001285,-0.001492,-0.001575,-0.001989,0.000829,0.001119,-0.000249,-0.001202,-0.00087,-0.001368,0.000249,0.001782,0.001907,0.002404,0.003523,0.0063,0.008248,0.014382,0.018278,0.020931,0.024039,0.037551,0.010403,0.025573,0.034152,0.03867,0.040618,0.046752,-0.008745,-0.012683,-0.014797,-0.041032,-0.069755,-0.088779,0.001824,0.020848,0.034401,0.045757,0.058606,0.065403,-0.002071,0.012881,0.025325,0.028386,0.033378,0.03432,0.008796,0.023629,0.032053,0.037003,0.039067,0.044176,0.032716,0.070272,0.093022,0.227075,0.386284,0.487251,-0.035137,-0.068582,-0.082381,-0.076997,-0.076727,-0.133545,1,0,0,0
663,0.000455,0.002732,0.007203,0.01068,0.014654,0.017303,-0.000869,-0.001076,-0.001283,-0.001366,-0.00178,-0.001863,0.00029,-0.001076,-0.002028,-0.001697,-0.002194,-0.002567,0.001532,0.001656,0.002153,0.00327,0.006044,0.015441,0.006127,0.010018,0.012667,0.015772,0.029267,0.04537,0.015151,0.02372,0.028232,0.030177,0.036304,0.049385,-0.003933,-0.006044,-0.032247,-0.060934,-0.079935,-0.092685,0.019001,0.032537,0.043879,0.056712,0.063501,0.103282,0.014934,0.027362,0.03042,0.035405,0.036346,0.064989,0.014815,0.023228,0.028172,0.030234,0.035336,0.046874,0.037232,0.059786,0.192681,0.350516,0.450611,0.551425,-0.033156,-0.046836,-0.041498,-0.041231,-0.097558,-0.186721,1,0,0,0
664,0.002275,0.006741,0.010215,0.014185,0.016831,0.019065,-0.000207,-0.000414,-0.000496,-0.00091,-0.000993,-4.1e-05,-0.001365,-0.002316,-0.001985,-0.002481,-0.002853,-0.003887,0.000124,0.00062,0.001737,0.004508,0.013895,0.024813,0.003887,0.006534,0.009636,0.023117,0.039204,0.048923,0.00856,0.013068,0.015012,0.021132,0.034201,0.042802,-0.002109,-0.028287,-0.056946,-0.075928,-0.088665,-0.098177,0.013523,0.024854,0.037674,0.044457,0.084199,0.118275,0.012416,0.01547,0.020451,0.021391,0.050006,0.07228,0.008405,0.013344,0.015404,0.020501,0.032028,0.03899,0.022399,0.154383,0.311136,0.410545,0.510668,0.598884,-0.013587,-0.008285,-0.008019,-0.063961,-0.152512,-0.20642,1,0,0,0
665,0.004463,0.007935,0.011902,0.014547,0.016779,0.018143,-0.000207,-0.000289,-0.000703,-0.000785,0.000165,0.000413,-0.000951,-0.00062,-0.001116,-0.001488,-0.002521,-0.006241,0.000496,0.001612,0.004381,0.013762,0.024673,0.029591,0.002645,0.005745,0.019217,0.035294,0.045006,0.061868,0.004505,0.006447,0.012564,0.025623,0.034219,0.034881,-0.026161,-0.054801,-0.07377,-0.086499,-0.096005,-0.113197,0.011324,0.024135,0.030913,0.070629,0.104683,0.123281,0.003053,0.00803,0.008969,0.037565,0.059825,0.072585,0.004936,0.006994,0.012088,0.023607,0.030565,0.030029,0.131381,0.287418,0.386373,0.486039,0.573852,0.717516,0.005277,0.005542,-0.050144,-0.13829,-0.191953,-0.298112,1,0,0,0
666,0.00347,0.007436,0.010079,0.01231,0.013673,0.014417,-8.3e-05,-0.000496,-0.000578,0.000372,0.00062,0.004213,0.00033,-0.000165,-0.000537,-0.00157,-0.005288,-0.009666,0.001115,0.003883,0.01326,0.024166,0.029081,0.034947,0.003098,0.016565,0.032634,0.042341,0.059195,0.064524,0.001942,0.008055,0.021109,0.029701,0.030362,0.062748,-0.028627,-0.047588,-0.060311,-0.069812,-0.086996,-0.105172,0.012806,0.01958,0.059278,0.093316,0.111905,0.130536,0.004975,0.005914,0.034496,0.056746,0.0695,0.081754,0.002057,0.007149,0.018663,0.025617,0.025081,0.053682,0.155531,0.254166,0.353508,0.441037,0.584235,0.746299,0.000264,-0.055242,-0.143102,-0.196591,-0.302406,-0.347643,1,0,0,0
667,0.00396,0.0066,0.008828,0.010189,0.010932,0.012087,-0.000413,-0.000495,0.000454,0.000701,0.00429,0.007302,-0.000495,-0.000866,-0.001898,-0.00561,-0.009983,-0.010849,0.002764,0.012128,0.023019,0.027928,0.033785,0.039519,0.013448,0.029495,0.039189,0.05602,0.061342,0.070582,0.006105,0.019141,0.027721,0.028381,0.060723,0.077884,-0.018935,-0.03164,-0.041128,-0.058289,-0.07644,-0.087991,0.006765,0.046409,0.0804,0.098964,0.117568,0.130439,0.000938,0.029481,0.0517,0.064437,0.076674,0.083693,0.005085,0.016583,0.023528,0.022992,0.051554,0.06552,0.097691,0.196084,0.282775,0.424604,0.585118,0.718968,-0.054975,-0.141995,-0.194972,-0.299775,-0.344579,-0.428304,1,0,0,0
668,0.002639,0.004866,0.006227,0.006969,0.008124,0.009113,-8.2e-05,0.000866,0.001113,0.004701,0.007711,0.016701,-0.000371,-0.001402,-0.005113,-0.009485,-0.01035,-0.011959,0.009361,0.020247,0.025155,0.03101,0.036742,0.043587,0.016041,0.025732,0.042557,0.047876,0.057113,0.066433,0.013031,0.021608,0.022268,0.054598,0.071752,0.085855,-0.012701,-0.022185,-0.03934,-0.057484,-0.069031,-0.084536,0.039629,0.073608,0.092165,0.110762,0.123628,0.135628,0.028533,0.050744,0.063476,0.075709,0.082725,0.088069,0.011494,0.018436,0.017901,0.046452,0.060413,0.065486,0.098141,0.184611,0.326077,0.486181,0.619689,0.802216,-0.086798,-0.13964,-0.244174,-0.288864,-0.372375,-0.464138,1,0,0,0
669,0.002228,0.00359,0.004333,0.005488,0.006478,0.005818,0.000949,0.001197,0.004787,0.007799,0.016794,0.020756,-0.001032,-0.004745,-0.009119,-0.009986,-0.011595,-0.014318,0.010894,0.015804,0.021663,0.027399,0.034249,0.035322,0.009697,0.026532,0.031855,0.041098,0.050424,0.054468,0.008583,0.009243,0.041594,0.058759,0.072871,0.06433,-0.009491,-0.026656,-0.044812,-0.056366,-0.071881,-0.086406,0.034001,0.05257,0.071179,0.084054,0.096061,0.09309,0.022225,0.034965,0.047206,0.054227,0.059574,0.055996,0.006947,0.006411,0.034981,0.04895,0.054026,0.041565,0.08686,0.228964,0.38979,0.5239,0.707249,0.867033,-0.05308,-0.158086,-0.202978,-0.286865,-0.379041,-0.430116,1,0,0,0
